instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,signal_3_1d,signal_3_7d,signal_3_31d
2883073,11262,IGL,INDRAPRASTHA GAS,0,,0,0.05,1,EQ,NSE,NSE,-0.8064516129032199,0.10899268798431401,0.07165482220891341
4592385,17939,HINDCOPPER,HINDUSTAN COPPER,0,,0,0.05,1,EQ,NSE,NSE,-1.0181818181818223,0.6182761575073091,0.06652808503167855
951809,3718,VOLTAS,VOLTAS,0,,0,0.05,1,EQ,NSE,NSE,-1.6091954022988841,1.196345918007258,0.0637418284654452
3834113,14977,POWERGRID,POWER GRID CORP..,0,,0,0.05,1,EQ,NSE,NSE,0.4222222222222425,-0.17123853086116972,0.05491266290410397
1790465,6994,BSOFT,BIRLASOFT,0,,0,0.05,1,EQ,NSE,NSE,-0.977142857142852,0.645030591017853,0.04021962338143674
163073,637,CHAMBLFERT,CHAMBAL FERTILIZERS,0,,0,0.05,1,EQ,NSE,NSE,-1.1470588235294128,1.2597822227482556,0.03918871719943765
85761,335,BALKRISIND,BALKRISHNA IND.,0,,0,0.05,1,EQ,NSE,NSE,-0.7999999999999461,-0.09222136422137053,0.036110865002731175
519937,2031,M&M,MAHINDRA & MAHINDRA,0,,0,0.05,1,EQ,NSE,NSE,-1.0588235294117647,0.7068830175425754,0.035396971214479905
6054401,23650,MUTHOOTFIN,MUTHOOT FINANCE,0,,0,0.05,1,EQ,NSE,NSE,-1.3055555555555252,0.3268495359941535,0.03508777484813311
300545,1174,GNFC,GUJ NAR VAL FER & CHEM L,0,,0,0.05,1,EQ,NSE,NSE,-1.1000000000001364,1.6410207841102362,0.034354159230828324
3660545,14299,PFC,POWER FIN CORP.,0,,0,0.05,1,EQ,NSE,NSE,0.8510638297872362,1.1275103102147783,0.03188273798118952
1195009,4668,BANKBARODA,BANK OF BARODA,0,,0,0.05,1,EQ,NSE,NSE,-1.6800000000000181,0.34656416452089805,0.02950276759252222
837889,3273,SRF,SRF,0,,0,0.05,1,EQ,NSE,NSE,-0.9099099099099055,0.0454187635042829,0.02671390884943625
3400961,13285,M&MFIN,M&M FIN. SERVICES,0,,0,0.05,1,EQ,NSE,NSE,0.6666666666666667,1.0350925871838075,0.02226508417853811
492033,1922,KOTAKBANK,KOTAK MAHINDRA BANK,0,,0,0.05,1,EQ,NSE,NSE,-0.7099999999999909,-1.1239348943264893,0.016564242814812453
558337,2181,BOSCHLTD,BOSCH,0,,0,0.05,1,EQ,NSE,NSE,0.8866293848500274,0.8942584977344099,0.013526354853476745
2953217,11536,TCS,TATA CONSULTANCY SERV LT,0,,0,0.05,1,EQ,NSE,NSE,-1.139344262295064,0.9178614168991457,0.004587098057195794
1629185,6364,NATIONALUM,NATIONAL ALUMINIUM CO,0,,0,0.05,1,EQ,NSE,NSE,-0.3076923076922943,1.2313428584676345,0.0025787024459268428
857857,3351,SUNPHARMA,SUN PHARMACEUTICAL IND L,0,,0,0.05,1,EQ,NSE,NSE,-1.2173913043478262,-0.07494222480144667,-0.0007397017139586121
884737,3456,TATAMOTORS,TATA MOTORS,0,,0,0.05,1,EQ,NSE,NSE,-1.2439024390243956,0.198478194529025,-0.0010931509331872458
418049,1633,IPCALAB,IPCA LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE,-0.47058823529414384,-0.31825374711441373,-0.00757828045969659
325121,1270,AMBUJACEM,AMBUJA CEMENTS,0,,0,0.05,1,EQ,NSE,NSE,-1.9499999999999886,0.3299005158437753,-0.009111258490722403
2513665,9819,HAVELLS,HAVELLS INDIA,0,,0,0.05,1,EQ,NSE,NSE,-1.7499999999999667,-0.401069775441305,-0.011829122991169371
758529,2963,SAIL,STEEL AUTHORITY OF INDIA,0,,0,0.05,1,EQ,NSE,NSE,-1.5937499999999951,0.8824385865457136,-0.017770258629081267
315393,1232,GRASIM,GRASIM INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,-1.913043478260848,-0.32921021879921114,-0.023648356378944645
2622209,10243,SYNGENE,SYNGENE INTERNATIONAL,0,,0,0.05,1,EQ,NSE,NSE,-0.7179487179486731,0.48530727476532515,-0.02599860354163566
189185,739,COROMANDEL,COROMANDEL INTERNTL.,0,,0,0.05,1,EQ,NSE,NSE,1.705882352941145,1.1651730616458753,-0.028897743362679588
6386689,24948,L&TFH,L&T FINANCE HOLDINGS,0,,0,0.05,1,EQ,NSE,NSE,-0.8333333333333451,1.4232539682539354,-0.03599884574276605
511233,1997,LICHSGFIN,LIC HOUSING FINANCE,0,,0,0.05,1,EQ,NSE,NSE,0.6385542168674678,0.9777745362865071,-0.04291889311155358
3756033,14672,NAVINFLUOR,NAVIN FLUORINE INT.,0,,0,0.05,1,EQ,NSE,NSE,-0.7535211267605602,-0.04814881794903049,-0.044575049842844605
779521,3045,SBIN,STATE BANK OF INDIA,0,,0,0.05,1,EQ,NSE,NSE,-1.3409090909090926,0.6220364463869058,-0.046944366572281564
4376065,17094,CROMPTON,CROMPT GREA CON ELEC,0,,0,0.05,1,EQ,NSE,NSE,-1.8750000000001066,0.7773100907029588,-0.05112467185088615
5215745,20374,COALINDIA,COAL INDIA,0,,0,0.05,1,EQ,NSE,NSE,-1.476190476190471,0.4699744558713466,-0.05663370651818983
7982337,31181,MCX,MULTI COMMODITY EXCHANGE,0,,0,0.05,1,EQ,NSE,NSE,1.5778210116731524,1.056617335493218,-0.061398907817562236
112129,438,BHEL,BHEL,0,,0,0.05,1,EQ,NSE,NSE,0.7391304347826124,0.6123898349298803,-0.06614617286634744
5552641,21690,DIXON,DIXON TECHNO (INDIA),0,,0,0.05,1,EQ,NSE,NSE,-1.134399999999994,0.08818464989907837,-0.07165102005443792
54273,212,ASHOKLEY,ASHOK LEYLAND,0,,0,0.05,1,EQ,NSE,NSE,0.714285714285726,1.0555822328931634,-0.08198253991422
87297,341,BALRAMCHIN,BALRAMPUR CHINI MILLS,0,,0,0.05,1,EQ,NSE,NSE,-0.22222222222221522,1.3026315789473675,-0.08333495928751364
1346049,5258,INDUSINDBK,INDUSIND BANK,0,,0,0.05,1,EQ,NSE,NSE,-1.3519313304720995,-0.475744235615017,-0.09849505319614868
1510401,5900,AXISBANK,AXIS BANK,0,,0,0.05,1,EQ,NSE,NSE,1.3630136986301518,0.5170078372368315,-0.10098419090945629
173057,676,EXIDEIND,EXIDE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,1.2727272727272727,0.5001008208381496,-0.10230640538910428
232961,910,EICHERMOT,EICHER MOTORS,0,,0,0.05,1,EQ,NSE,NSE,1.5494505494505824,-0.4598323504106919,-0.106165811848099
245249,958,ESCORTS,ESCORTS KUBOTA,0,,0,0.05,1,EQ,NSE,NSE,-0.971698113207531,1.1606004733945856,-0.10654403997782144
2713345,10599,GUJGASLTD,GUJARAT GAS,0,,0,0.05,1,EQ,NSE,NSE,0.6363636363636489,0.08842768224431666,-0.10782648465030661
2889473,11287,UPL,UPL,0,,0,0.05,1,EQ,NSE,NSE,0.3333333333330807,1.118029256976116,-0.11051998241708805
5633,22,ACC,ACC,0,,0,0.05,1,EQ,NSE,NSE,0.5969387755101649,0.905094616505017,-0.1302347257634983
3689729,14413,PAGEIND,PAGE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,1.9215094339623082,0.3333668797610004,-0.13193529740057477
2745857,10726,INDIAMART,INDIAMART INTERMESH,0,,0,0.05,1,EQ,NSE,NSE,-0.6306451612903138,0.47926153104605673,-0.13281973581192907
2067201,8075,DALBHARAT,DALMIA BHARAT,0,,0,0.05,1,EQ,NSE,NSE,-0.8000000000000069,0.30761322021354714,-0.1340052804528929
3484417,13611,IRCTC,INDIAN RAIL TOUR CORP,0,,0,0.05,1,EQ,NSE,NSE,-1.5384615384615383,0.9744594363421546,-0.1383291164047771
415745,1624,IOC,INDIAN OIL CORP,0,,0,0.05,1,EQ,NSE,NSE,0.08333333333330573,0.29730507587648397,-0.14293042396064784
1152769,4503,MPHASIS,MPHASIS,0,,0,0.05,1,EQ,NSE,NSE,0.005128205128177132,1.217424345311846,-0.14836641886309412
2029825,7929,ZYDUSLIFE,ZYDUS LIFESCIENCES,0,,0,0.05,1,EQ,NSE,NSE,-1.9836065573770272,-1.4793196127894457,-0.153987854217452
784129,3063,VEDL,VEDANTA,0,,0,0.05,1,EQ,NSE,NSE,0.31645569620253255,1.1406218936383594,-0.15659421322167857
140033,547,BRITANNIA,BRITANNIA INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,-0.46861924686188616,-0.5727316843476854,-0.15848824138832193
103425,404,BERGEPAINT,BERGER PAINTS (I),0,,0,0.05,1,EQ,NSE,NSE,-0.2857142857143321,-0.21298536454502662,-0.15923517537423143
149249,583,CANFINHOME,CAN FIN HOMES,0,,0,0.05,1,EQ,NSE,NSE,-1.5777777777777575,0.7092876779065411,-0.15942198590181242
3365633,13147,PVRINOX,PVR INOX,0,,0,0.05,1,EQ,NSE,NSE,-0.4455445544554496,0.5349928638267704,-0.16050190096644676
3001089,11723,JSWSTEEL,JSW STEEL,0,,0,0.05,1,EQ,NSE,NSE,-1.3896103896103873,0.2752451934837103,-0.16582475231449273
3431425,13404,SUNTV,SUN TV NETWORK,0,,0,0.05,1,EQ,NSE,NSE,-1.0952380952380816,0.5589042283580211,-0.16730536340846838
523009,2043,RAMCOCEM,THE RAMCO CEMENTS,0,,0,0.05,1,EQ,NSE,NSE,1.962962962962994,0.5814885880991942,-0.16878145894363125
5105409,19943,DEEPAKNTR,DEEPAK NITRITE,0,,0,0.05,1,EQ,NSE,NSE,1.8181818181819684,0.7100865919986038,-0.17070543828733148
2905857,11351,PETRONET,PETRONET LNG,0,,0,0.05,1,EQ,NSE,NSE,0.2400000000000091,0.9703348641990328,-0.17103047313182043
4278529,16713,UBL,UNITED BREWERIES,0,,0,0.05,1,EQ,NSE,NSE,-0.8615384615384616,0.309649249269284,-0.17191747583918462
108033,422,BHARATFORG,BHARAT FORGE,0,,0,0.05,1,EQ,NSE,NSE,0.2571428571428831,0.44238191132593363,-0.17319325200947866
2585345,10099,GODREJCP,GODREJ CONSUMER PRODUCTS,0,,0,0.05,1,EQ,NSE,NSE,-0.45600000000002183,-0.7249841334108773,-0.17671329281125703
424961,1660,ITC,ITC,0,,0,0.05,1,EQ,NSE,NSE,0.6538461538461656,-0.2763369963369846,-0.18622208777567156
4879617,19061,MANAPPURAM,MANAPPURAM FINANCE,0,,0,0.05,1,EQ,NSE,NSE,1.6000000000000227,1.034868579925725,-0.19238012808994578
356865,1394,HINDUNILVR,HINDUSTAN UNILEVER.,0,,0,0.05,1,EQ,NSE,NSE,-1.4482758620690845,0.10044438538989756,-0.19572602850016824
4576001,17875,GODREJPROP,GODREJ PROPERTIES,0,,0,0.05,1,EQ,NSE,NSE,-1.8571428571429034,0.11713309263621914,-0.19621934879398995
134657,526,BPCL,BHARAT PETROLEUM CORP  LT,0,,0,0.05,1,EQ,NSE,NSE,-0.5409836065573947,0.19270006000916243,-0.20455887017091345
3677697,14366,IDEA,VODAFONE IDEA,0,,0,0.05,1,EQ,NSE,NSE,-1.3999999999999986,0.13809523809524243,-0.2080645161290309
3924993,15332,NMDC,NMDC.,0,,0,0.05,1,EQ,NSE,NSE,-1.7368421052631327,0.6520930953026406,-0.2097696147045574
3691009,14418,ASTRAL,ASTRAL,0,,0,0.05,1,EQ,NSE,NSE,-1.6969696969696928,0.05463773386160268,-0.21080715795593197
5436929,21238,AUBANK,AU SMALL FINANCE BANK,0,,0,0.05,1,EQ,NSE,NSE,-0.2666666666666515,1.2112262737262471,-0.21262081885807407
197633,772,DABUR,DABUR INDIA,0,,0,0.05,1,EQ,NSE,NSE,0.07692307692306799,0.1910173160173442,-0.21621013346964182
3039233,11872,GRANULES,GRANULES INDIA,0,,0,0.05,1,EQ,NSE,NSE,-1.0625,0.9131009698053324,-0.2166877886964388
3465729,13538,TECHM,TECH MAHINDRA,0,,0,0.05,1,EQ,NSE,NSE,-1.5925925925926332,-0.3658869395711169,-0.22154429806412881
5573121,21770,ICICIGI,ICICI LOMBARD GIC,0,,0,0.05,1,EQ,NSE,NSE,-1.406015037593952,-1.0080039594785066,-0.22275736998478649
2863105,11184,IDFCFIRSTB,IDFC FIRST BANK,0,,0,0.05,1,EQ,NSE,NSE,-1.3333333333333017,0.910204081632676,-0.22604093934738417
4598529,17963,NESTLEIND,NESTLE INDIA,0,,0,0.05,1,EQ,NSE,NSE,-0.7189349112426051,-0.7112235042812088,-0.23369981748314386
359937,1406,HINDPETRO,HINDUSTAN PETROLEUM CORP,0,,0,0.05,1,EQ,NSE,NSE,0.9142857142857272,0.1137287990631333,-0.23498675959739776
4923905,19234,LAURUSLABS,LAURUS LABS,0,,0,0.05,1,EQ,NSE,NSE,1.8571428571428261,1.6365479988521383,-0.24766447441229805
897537,3506,TITAN,TITAN COMPANY,0,,0,0.05,1,EQ,NSE,NSE,-1.1225165562913855,-0.9135116480128639,-0.2567969320688451
1215745,4749,CONCOR,CONTAINER CORP OF IND,0,,0,0.05,1,EQ,NSE,NSE,-0.1443298969072252,0.3895829061197422,-0.26469175740994666
3861249,15083,ADANIPORTS,ADANI PORT & SEZ,0,,0,0.05,1,EQ,NSE,NSE,-1.8367346938775557,0.0625406795876551,-0.26754231839492376
119553,467,HDFCLIFE,HDFC LIFE INS CO,0,,0,0.05,1,EQ,NSE,NSE,-1.826086956521795,-0.5982555265570808,-0.2814630631164918
1086465,4244,HDFCAMC,HDFC AMC,0,,0,0.05,1,EQ,NSE,NSE,-1.3964285714285518,-0.6982519892485318,-0.2892922966364057
4268801,16675,BAJAJFINSV,BAJAJ FINSERV.,0,,0,0.05,1,EQ,NSE,NSE,-1.8249999999999886,-0.6162031497489358,-0.2897487171561669
794369,3103,SHREECEM,SHREE CEMENT,0,,0,0.05,1,EQ,NSE,NSE,-1.2638544251447619,0.5380033281498021,-0.29371048459204946
3771393,14732,DLF,DLF,0,,0,0.05,1,EQ,NSE,NSE,-1.1216216216216055,-0.6474661379814187,-0.2970958507280787
5533185,21614,ABCAPITAL,ADITYA BIRLA CAPITAL.,0,,0,0.05,1,EQ,NSE,NSE,1.1249999999999933,1.2734742747673766,-0.298563271958384
3060993,11957,IDFC,IDFC,0,,0,0.05,1,EQ,NSE,NSE,-1.0,0.7090941639813779,-0.3002882627079841
2911489,11373,BIOCON,BIOCON,0,,0,0.05,1,EQ,NSE,NSE,-0.2666666666666515,0.5459026247244677,-0.30291297488156294
502785,1964,TRENT,TRENT,0,,0,0.05,1,EQ,NSE,NSE,1.9687499999999578,-0.736861859107633,-0.3082714162758632
6401,25,ADANIENT,ADANI ENTERPRISES,0,,0,0.05,1,EQ,NSE,NSE,0.0,0.1553112656204681,-0.333614638243224
1850625,7229,HCLTECH,HCL TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE,-1.9999999999999574,-0.21167761991352396,-0.3343063200125533
2952193,11532,ULTRACEMCO,ULTRATECH CEMENT,0,,0,0.05,1,EQ,NSE,NSE,-1.1745762711864283,0.14734626822415997,-0.3463761231024421
5582849,21808,SBILIFE,SBI LIFE INSURANCE CO,0,,0,0.05,1,EQ,NSE,NSE,-1.0458015267175507,-1.0264756460784061,-0.35096410850598564
548353,2142,MFSL,MAX FINANCIAL SERV,0,,0,0.05,1,EQ,NSE,NSE,-1.1139601139601134,-0.345724484854932,-0.35382630506079354
177665,694,CIPLA,CIPLA,0,,0,0.05,1,EQ,NSE,NSE,-1.6071428571428572,-0.9903282880641239,-0.3625458730299885
225537,881,DRREDDY,DR. REDDY S LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE,-1.020715630885129,-0.7950502980886748,-0.3637489764446074
387841,1515,INDIACEM,THE INDIA CEMENTS,0,,0,0.05,1,EQ,NSE,NSE,-1.8461538461538562,0.46396956218384944,-0.3644938358720424
4701441,18365,PERSISTENT,PERSISTENT SYSTEMS,0,,0,0.05,1,EQ,NSE,NSE,-0.9808612440191417,-0.5785743714462439,-0.3818644347698112
261889,1023,FEDERALBNK,FEDERAL BANK,0,,0,0.05,1,EQ,NSE,NSE,-0.8636363636363578,0.3069985569985399,-0.3849142063856512
3463169,13528,GMRINFRA,GMR AIRPORTS INFRA,0,,0,0.05,1,EQ,NSE,NSE,1.0,0.1627705627705566,-0.41914062113303174
67329,263,ATUL,ATUL,0,,0,0.05,1,EQ,NSE,NSE,-0.8951612903225806,0.38627771658337623,-0.41942615543556966
1207553,4717,GAIL,GAIL (INDIA),0,,0,0.05,1,EQ,NSE,NSE,-1.2631578947368451,0.31002506265663027,-0.42220203769339354
4708097,18391,RBLBANK,RBL BANK,0,,0,0.05,1,EQ,NSE,NSE,-1.6071428571428834,0.8107207539980633,-0.424484029186705
345089,1348,HEROMOTOCO,HERO MOTOCORP,0,,0,0.05,1,EQ,NSE,NSE,-1.1279826464208154,-1.0190259935755848,-0.42961594809600173
900609,3518,TORNTPHARM,TORRENT PHARMACEUTICALS L,0,,0,0.05,1,EQ,NSE,NSE,-0.9731012658227732,-0.415471281946658,-0.4382077395240498
1041153,4067,MARICO,MARICO,0,,0,0.05,1,EQ,NSE,NSE,-0.7105263157894686,-0.1565049206026703,-0.4451547951043387
969473,3787,WIPRO,WIPRO,0,,0,0.05,1,EQ,NSE,NSE,-1.370370370370364,-0.003809485666990163,-0.4550036944074497
41729,163,APOLLOTYRE,APOLLO TYRES,0,,0,0.05,1,EQ,NSE,NSE,0.0909090909091097,0.023141074611680308,-0.45706869006415624
738561,2885,RELIANCE,RELIANCE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,-1.6605504587155742,-0.5773590925602157,-0.46457150570732003
94977,371,BATAINDIA,BATA INDIA,0,,0,0.05,1,EQ,NSE,NSE,-0.7815126050420261,-0.1286720330765238,-0.4670320377104103
2672641,10440,LUPIN,LUPIN,0,,0,0.05,1,EQ,NSE,NSE,-1.0208333333333142,-0.9753255446026406,-0.5047800238126274
2955009,11543,COFORGE,COFORGE,0,,0,0.05,1,EQ,NSE,NSE,-0.7686567164179104,0.31921322687246917,-0.5373354839925112
2170625,8479,TVSMOTOR,TVS MOTOR COMPANY ,0,,0,0.05,1,EQ,NSE,NSE,-1.012658227848109,-1.2541859042719612,-0.5383517310421475
56321,220,IEX,INDIAN ENERGY EXC,0,,0,0.05,1,EQ,NSE,NSE,-0.6249999999999911,0.5271164021163985,-0.5394109531495103
4583169,17903,ABBOTINDIA,ABBOTT INDIA,0,,0,0.05,1,EQ,NSE,NSE,0.31131617289945646,-0.44917330521220217,-0.5592035035278669
2995969,11703,ALKEM,ALKEM LABORATORIES.,0,,0,0.05,1,EQ,NSE,NSE,-0.9985294117647006,-0.7724350231141563,-0.5688147907843033
4600577,17971,SBICARD,SBI CARDS & PAY SER,0,,0,0.05,1,EQ,NSE,NSE,-0.6960000000000036,0.07094778690697193,-0.5845729663373527
408065,1594,INFY,INFOSYS,0,,0,0.05,1,EQ,NSE,NSE,-0.6593406593406159,-0.647615545152852,-0.6065024822650713
4561409,17818,LTIM,LTIMINDTREE,0,,0,0.05,1,EQ,NSE,NSE,-1.841772151898727,-0.5866622973024659,-0.6119111565976254
582913,2277,MRF,MRF,0,,0,0.05,1,EQ,NSE,NSE,1.1787987271280174,0.07057466128210019,-0.6162252598102091
3397121,13270,JKCEMENT,JK CEMENT,0,,0,0.05,1,EQ,NSE,NSE,-0.9694444444444597,0.4823107796328127,-0.6312934273612212
878593,3432,TATACONSUM,TATA CONSUMER PRODUCT,0,,0,0.05,1,EQ,NSE,NSE,-1.7209302325581486,-0.3732281657004967,-0.6583667298170046
617473,2412,PEL,PIRAMAL ENTERPRISES,0,,0,0.05,1,EQ,NSE,NSE,0.6388888888888924,0.43731352189997785,-0.6687353608407819
2983425,11654,LALPATHLAB,DR. LAL PATH LABS.,0,,0,0.05,1,EQ,NSE,NSE,-0.8235294117647058,-0.12449268599166295,-0.6876900113057571
975873,3812,ZEEL,ZEE ENTERTAINMENT ENT,0,,0,0.05,1,EQ,NSE,NSE,-1.1428571428571777,0.43764172335600576,-0.7307778405414832
