instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,signal_1d,signal_7d,signal_31d
4376065,17094,CROMPTON,CROMPT GREA CON ELEC,0,,0,0.05,1,EQ,NSE,NSE,-2.054794520547974,0.7045454545454447,0.4498207885304681
245249,958,ESCORTS,ESCORTS KUBOTA,0,,0,0.05,1,EQ,NSE,NSE,-1.9113372093023338,0.2838325231299957,0.32312600550813825
3924993,15332,NMDC,NMDC.,0,,0,0.05,1,EQ,NSE,NSE,-8.633333333333061,0.0915395284327402,0.30410272471030325
173057,676,EXIDEIND,EXIDE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,-2.9041095890410724,-0.651785714285717,0.25629425649095283
54273,212,ASHOKLEY,ASHOK LEYLAND,0,,0,0.05,1,EQ,NSE,NSE,-1.6363636363636676,-0.3688311688311758,0.22404692082111283
3930881,15355,RECLTD,REC,0,,0,0.05,1,EQ,NSE,NSE,-3.5410958904109693,0.1309523809523834,0.20660522273425727
232961,910,EICHERMOT,EICHER MOTORS,0,,0,0.05,1,EQ,NSE,NSE,-0.9670781893003655,-0.16825396825395855,0.19854726489971733
4278529,16713,UBL,UNITED BREWERIES,0,,0,0.05,1,EQ,NSE,NSE,-3.905882352941172,-0.5669569310425989,0.19278141213625025
2953217,11536,TCS,TATA CONSULTANCY SERV LT,0,,0,0.05,1,EQ,NSE,NSE,-0.2546012269938399,0.5569261543590585,0.19189219708660282
2800641,10940,DIVISLAB,DIVI S LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE,-5.088235294117686,-1.149315068493144,0.17688995553045678
1270529,4963,ICICIBANK,ICICI BANK.,0,,0,0.05,1,EQ,NSE,NSE,-1.8227848101266877,-0.06827309236947568,0.17569807471630394
3660545,14299,PFC,POWER FIN CORP.,0,,0,0.05,1,EQ,NSE,NSE,-6.568965517241309,-0.08346709470304459,0.17053280173976232
4923905,19234,LAURUSLABS,LAURUS LABS,0,,0,0.05,1,EQ,NSE,NSE,-3.166666666666628,-0.778491171749596,0.1688444262964477
3431425,13404,SUNTV,SUN TV NETWORK,0,,0,0.05,1,EQ,NSE,NSE,0.14563106796114306,-0.012048192771067626,0.168458781362011
