instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,signal_1d,signal_7d,signal_31d
3924993,15332,NMDC,NMDC.,0,,0,0.05,1,EQ,NSE,NSE,-3.666666666666742,0.6614481409001874,0.4648696420680471
779521,3045,SBIN,STATE BANK OF INDIA,0,,0,0.05,1,EQ,NSE,NSE,4.182926829268376,1.3858114674441058,0.38625342610161445
54273,212,ASHOKLEY,ASHOK LEYLAND,0,,0,0.05,1,EQ,NSE,NSE,-2.437500000000002,0.926406926406942,0.3694316436251973
112129,438,BHEL,BHEL,0,,0,0.05,1,EQ,NSE,NSE,-2.0196078431372153,0.5452961672473952,0.35405192761604476
1459457,5701,CUB,CITY UNION BANK,0,,0,0.05,1,EQ,NSE,NSE,-4.555555555555457,0.1560846560846621,0.3464755077658361
163073,637,CHAMBLFERT,CHAMBAL FERTILIZERS,0,,0,0.05,1,EQ,NSE,NSE,0.12499999999994593,1.0613756613756542,0.3450418160095565
5533185,21614,ABCAPITAL,ADITYA BIRLA CAPITAL.,0,,0,0.05,1,EQ,NSE,NSE,3.1199999999999815,1.150684931506842,0.34336917562723507
1793,7,AARTIIND,AARTI INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,0.3896713615023152,0.28034875922199143,0.33850890108418885
758529,2963,SAIL,STEEL AUTHORITY OF INDIA,0,,0,0.05,1,EQ,NSE,NSE,-4.347826086956502,0.6417582417582504,0.33250620347394083
1895937,7406,GLENMARK,GLENMARK PHARMACEUTICALS,0,,0,0.05,1,EQ,NSE,NSE,-2.7663551401867945,0.4897959183673521,0.33119615307553896
589569,2303,HAL,HINDUSTAN AERONAUTICS,0,,0,0.05,1,EQ,NSE,NSE,0.6520467836257755,0.9100080710250156,0.324854712372609
2800641,10940,DIVISLAB,DIVI S LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE,-0.6269005847952938,0.8432322600812796,0.30860450342344825
5181953,20242,OBEROIRLTY,OBEROI REALTY,0,,0,0.05,1,EQ,NSE,NSE,-2.4523809523809086,0.4927360774818439,0.3049480590486588
877057,3426,TATAPOWER,TATA POWER CO,0,,0,0.05,1,EQ,NSE,NSE,2.083333333333351,0.3682539682539637,0.2994049483244592
173057,676,EXIDEIND,EXIDE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,-4.076923076923108,0.000965250965265458,0.2855035405192768
486657,1901,CUMMINSIND,CUMMINS INDIA,0,,0,0.05,1,EQ,NSE,NSE,2.817551963048486,0.4929742388758863,0.2837015936561713
1270529,4963,ICICIBANK,ICICI BANK.,0,,0,0.05,1,EQ,NSE,NSE,5.283333333333251,0.9316770186335315,0.28292745123039353
245249,958,ESCORTS,ESCORTS KUBOTA,0,,0,0.05,1,EQ,NSE,NSE,-1.9968454258675261,0.5895711748287182,0.26728110599078375
7982337,31181,MCX,MULTI COMMODITY EXCHANGE,0,,0,0.05,1,EQ,NSE,NSE,-1.0482686253934936,0.2812921600959288,0.2652404969028169
175361,685,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,0,,0,0.05,1,EQ,NSE,NSE,-0.09178743961355382,0.7204724409448889,0.2585985900448656
4488705,17534,MGL,MAHANAGAR GAS.,0,,0,0.05,1,EQ,NSE,NSE,-1.5424164524421438,0.15240543518178454,0.2544157890372366
98049,383,BEL,BHARAT ELECTRONICS,0,,0,0.05,1,EQ,NSE,NSE,-2.888888888888946,0.1015037593984791,0.2453310696095015
1076225,4204,MOTHERSON,SAMVRDHNA MTHRSN INTL,0,,0,0.05,1,EQ,NSE,NSE,-4.888888888888866,0.07692307692307225,0.23779983457402648
2815745,10999,MARUTI,MARUTI SUZUKI INDIA.,0,,0,0.05,1,EQ,NSE,NSE,-1.4940476190475431,0.020435532281773475,0.23171516491746164
4376065,17094,CROMPTON,CROMPT GREA CON ELEC,0,,0,0.05,1,EQ,NSE,NSE,0.3000000000000682,0.4177018633540398,0.23058542413382
806401,3150,SIEMENS,SIEMENS,0,,0,0.05,1,EQ,NSE,NSE,0.5214723926379753,0.3191637630662131,0.2235744770694799
738561,2885,RELIANCE,RELIANCE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,1.6168478260869978,0.20264443805691368,0.22265206523033948
7458561,29135,INDUSTOWER,INDUS TOWERS,0,,0,0.05,1,EQ,NSE,NSE,0.9333333333333934,-0.10459183673470121,0.21798631476050737
