instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,signal_1d,signal_7d,signal_31d
3329,13,ABB,ABB INDIA,0,,0,0.05,1,EQ,NSE,NSE,-3.2300347222221744,-0.06595299618556123,0.12798124343115522
2714625,10604,BHARTIARTL,BHARTI AIRTEL,0,,0,0.05,1,EQ,NSE,NSE,-1.0106382978724036,-0.5235562310030705,0.11300773357485819
6054401,23650,MUTHOOTFIN,MUTHOOT FINANCE,0,,0,0.05,1,EQ,NSE,NSE,-1.7878787878788138,0.46786444639204905,0.10562310030394875
681985,2664,PIDILITIND,PIDILITE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,-1.565384615384712,-0.20601213458358733,0.10529131007241263
2674433,10447,MCDOWELL-N,UNITED SPIRITS,0,,0,0.05,1,EQ,NSE,NSE,-0.9223300970873626,-0.19910011248595944,0.10499683744464973
4774913,18652,ICICIPRULI,ICICI PRU LIFE INS CO,0,,0,0.05,1,EQ,NSE,NSE,-0.601398601398597,0.10294117647059194,0.09342665855143586
4923905,19234,LAURUSLABS,LAURUS LABS,0,,0,0.05,1,EQ,NSE,NSE,-4.028571428571469,0.9023508137432176,0.09269089424255036
877057,3426,TATAPOWER,TATA POWER CO,0,,0,0.05,1,EQ,NSE,NSE,3.4545454545455305,0.7956600361663781,0.08956760466712398
54273,212,ASHOKLEY,ASHOK LEYLAND,0,,0,0.05,1,EQ,NSE,NSE,-1.0588235294117114,0.8448979591836896,0.08285895003162876
1723649,6733,JINDALSTEL,JINDAL STEEL & POWER,0,,0,0.05,1,EQ,NSE,NSE,-1.3205128205128176,0.41575912876362203,0.0825859991968972
2800641,10940,DIVISLAB,DIVI S LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE,-0.3071428571428542,1.210749646393218,0.08170978388161175
2452737,9581,METROPOLIS,METROPOLIS HEALTHCARE,0,,0,0.05,1,EQ,NSE,NSE,0.6588628762541575,0.18199608610567877,0.07716396582651751
2953217,11536,TCS,TATA CONSULTANCY SERV LT,0,,0,0.05,1,EQ,NSE,NSE,-2.0963455149502166,0.6579024247735713,0.07640905294141283
1346049,5258,INDUSINDBK,INDUSIND BANK,0,,0,0.05,1,EQ,NSE,NSE,-3.2624113475176473,-0.1958939264328428,0.07485029940120455
119553,467,HDFCLIFE,HDFC LIFE INS CO,0,,0,0.05,1,EQ,NSE,NSE,-1.3294117647058508,-0.25520110957003433,0.07152875175316538
486657,1901,CUMMINSIND,CUMMINS INDIA,0,,0,0.05,1,EQ,NSE,NSE,-3.676056338028204,-0.2716217752017301,0.07057253573536633
85761,335,BALKRISIND,BALKRISHNA IND.,0,,0,0.05,1,EQ,NSE,NSE,-0.3260869565217118,0.4581072935503214,0.06425528214937734
348929,1363,HINDALCO,HINDALCO  INDUSTRIES ,0,,0,0.05,1,EQ,NSE,NSE,2.341463414634082,0.05647840531560661,0.06376594148535907
1629185,6364,NATIONALUM,NATIONAL ALUMINIUM CO,0,,0,0.05,1,EQ,NSE,NSE,1.7346938775510519,0.8499095840868068,0.06288280930992751
70401,275,AUROPHARMA,AUROBINDO PHARMA,0,,0,0.05,1,EQ,NSE,NSE,0.7765957446807659,-0.03260869565218117,0.05889540566959806
4267265,16669,BAJAJ-AUTO,BAJAJ AUTO,0,,0,0.05,1,EQ,NSE,NSE,-4.404624277456706,-0.8032217613581496,0.05280614218302124
951809,3718,VOLTAS,VOLTAS,0,,0,0.05,1,EQ,NSE,NSE,0.4393939393939714,0.35463659147869775,0.0517442709093574
1207553,4717,GAIL,GAIL (INDIA),0,,0,0.05,1,EQ,NSE,NSE,0.6410256410256934,1.1727574750830683,0.05040322580645391
163073,637,CHAMBLFERT,CHAMBAL FERTILIZERS,0,,0,0.05,1,EQ,NSE,NSE,-0.9142857142857436,0.9555555555555484,0.050293255131964275
1793,7,AARTIIND,AARTI INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,-1.3455497382199275,0.391174270755419,0.04644485728761455
81153,317,BAJFINANCE,BAJAJ FINANCE,0,,0,0.05,1,EQ,NSE,NSE,-1.6023222060957687,-0.228513747356283,0.04256452332628103
98049,383,BEL,BHARAT ELECTRONICS,0,,0,0.05,1,EQ,NSE,NSE,1.2203389830507805,0.6876513317191169,0.041687344913151625
2883073,11262,IGL,INDRAPRASTHA GAS,0,,0,0.05,1,EQ,NSE,NSE,-0.30681818181820186,0.8550420168067224,0.04114424832623192
418049,1633,IPCALAB,IPCA LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE,1.6519823788546393,0.3141907925961149,0.0365416557391371
4376065,17094,CROMPTON,CROMPT GREA CON ELEC,0,,0,0.05,1,EQ,NSE,NSE,-3.249999999999875,1.1196911196911687,0.030205278592379824
2865921,11195,INDIGO,INTERGLOBE AVIATION,0,,0,0.05,1,EQ,NSE,NSE,0.4901129943502788,-0.2851089588377643,0.028349618524961196
189185,739,COROMANDEL,COROMANDEL INTERNTL.,0,,0,0.05,1,EQ,NSE,NSE,-1.712643678160965,0.5557011795543906,0.02763237979305963
2977281,11630,NTPC,NTPC,0,,0,0.05,1,EQ,NSE,NSE,-1.7352941176470307,0.7125850340136191,0.02748948106592116
633601,2475,ONGC,OIL AND NATURAL GAS CORP.,0,,0,0.05,1,EQ,NSE,NSE,-0.27586206896566046,-0.1456582633053352,0.023185483870971416
519937,2031,M&M,MAHINDRA & MAHINDRA,0,,0,0.05,1,EQ,NSE,NSE,-1.2762430939226461,0.48803827751196005,0.022785458269328162
1510401,5900,AXISBANK,AXIS BANK,0,,0,0.05,1,EQ,NSE,NSE,-0.5477528089887528,0.1749598715890814,0.022381297571578543
895745,3499,TATASTEEL,TATA STEEL,0,,0,0.05,1,EQ,NSE,NSE,0.4482758620688943,0.12184873949579553,0.01963534361851294
2730497,10666,PNB,PUNJAB NATIONAL BANK,0,,0,0.05,1,EQ,NSE,NSE,-0.8235294117646306,0.40773809523809207,0.015280135823426251
857857,3351,SUNPHARMA,SUN PHARMACEUTICAL IND L,0,,0,0.05,1,EQ,NSE,NSE,0.185483870967725,0.02618099032443413,0.013957816377181688
492033,1922,KOTAKBANK,KOTAK MAHINDRA BANK,0,,0,0.05,1,EQ,NSE,NSE,-0.6666666666666565,-0.3036896877956602,0.013550135501355863
2513665,9819,HAVELLS,HAVELLS INDIA,0,,0,0.05,1,EQ,NSE,NSE,-1.468879668049783,-0.18216050835491407,0.013230266091868257
315393,1232,GRASIM,GRASIM INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,1.1272727272726393,-0.22544642857141176,0.010326514555463628
112129,438,BHEL,BHEL,0,,0,0.05,1,EQ,NSE,NSE,-1.5600000000000358,0.23419203747071424,0.007680491551457594
4576001,17875,GODREJPROP,GODREJ PROPERTIES,0,,0,0.05,1,EQ,NSE,NSE,0.45279383429672787,0.458941187264883,0.00752066629373986
548353,2142,MFSL,MAX FINANCIAL SERV,0,,0,0.05,1,EQ,NSE,NSE,-1.0344827586206584,0.0036630036629983786,0.00740855070226909
245249,958,ESCORTS,ESCORTS KUBOTA,0,,0,0.05,1,EQ,NSE,NSE,-2.6077170418006914,0.7713059472716058,0.0068962918299704185
2455041,9590,POLYCAB,POLYCAB INDIA,0,,0,0.05,1,EQ,NSE,NSE,-1.7845993756503569,0.023752644870671625,0.0024043277900275503
3400961,13285,M&MFIN,M&M FIN. SERVICES,0,,0,0.05,1,EQ,NSE,NSE,-0.08333333333332019,0.8308270676691715,0.0015572858731950254
2029825,7929,ZYDUSLIFE,ZYDUS LIFESCIENCES,0,,0,0.05,1,EQ,NSE,NSE,-2.1621621621622613,-0.838020247469086,0.00046248121170183406
6191105,24184,PIIND,PI INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,-1.184743124026986,-0.13655571206168404,-0.0052563737717010684
3001089,11723,JSWSTEEL,JSW STEEL,0,,0,0.05,1,EQ,NSE,NSE,-1.337748344370852,0.21428571428570806,-0.008622438628530125
884737,3456,TATAMOTORS,TATA MOTORS,0,,0,0.05,1,EQ,NSE,NSE,-1.851851851851929,-0.12315270935960168,-0.009560648080571308
232961,910,EICHERMOT,EICHER MOTORS,0,,0,0.05,1,EQ,NSE,NSE,0.038310412573634156,0.15618860510804475,-0.010517507301544911
4278529,16713,UBL,UNITED BREWERIES,0,,0,0.05,1,EQ,NSE,NSE,-0.8333333333333703,0.2562437562437538,-0.013354650616006675
4268801,16675,BAJAJFINSV,BAJAJ FINSERV.,0,,0,0.05,1,EQ,NSE,NSE,0.8210116731517181,0.1251892983341564,-0.01597304548575417
837889,3273,SRF,SRF,0,,0,0.05,1,EQ,NSE,NSE,-2.2391930835735203,-0.02898126463700662,-0.01607142857143365
4488705,17534,MGL,MAHANAGAR GAS.,0,,0,0.05,1,EQ,NSE,NSE,-2.83422459893044,0.6451287228672442,-0.017196456487752886
108033,422,BHARATFORG,BHARAT FORGE,0,,0,0.05,1,EQ,NSE,NSE,-5.112149532710224,0.27484472049690206,-0.017741935483865705
387073,1512,INDHOTEL,THE INDIAN HOTELS CO.,0,,0,0.05,1,EQ,NSE,NSE,-3.272727272727307,-0.13806097978759677,-0.020654444186583753
2763265,10794,CANBK,CANARA BANK,0,,0,0.05,1,EQ,NSE,NSE,-1.7037037037036,0.4689075630252349,-0.02435813034890621
3876097,15141,COLPAL,COLGATE PALMOLIVE.,0,,0,0.05,1,EQ,NSE,NSE,-2.8327272727272774,-0.4074379031151399,-0.02637042545939498
5573121,21770,ICICIGI,ICICI LOMBARD GIC,0,,0,0.05,1,EQ,NSE,NSE,-1.9166666666665875,-0.5445495271279088,-0.029143015367571187
2748929,10738,OFSS,ORACLE FIN SERV SOFT.,0,,0,0.05,1,EQ,NSE,NSE,-2.587974683544313,-0.4111185457789784,-0.032617327837237475
779521,3045,SBIN,STATE BANK OF INDIA,0,,0,0.05,1,EQ,NSE,NSE,-1.8684210526315783,0.232142857142839,-0.03357472021067663
5533185,21614,ABCAPITAL,ADITYA BIRLA CAPITAL.,0,,0,0.05,1,EQ,NSE,NSE,-0.45833333333344206,0.5619047619047572,-0.037275985663085306
5582849,21808,SBILIFE,SBI LIFE INSURANCE CO,0,,0,0.05,1,EQ,NSE,NSE,-2.3012048192770824,-0.21787093215666284,-0.0408357771261003
3924993,15332,NMDC,NMDC.,0,,0,0.05,1,EQ,NSE,NSE,2.482758620689631,0.9400921658986141,-0.04100601421541791
87297,341,BALRAMCHIN,BALRAMPUR CHINI MILLS,0,,0,0.05,1,EQ,NSE,NSE,0.636363636363638,0.5573593073593132,-0.04332469978808642
4752385,18564,LTTS,L&T TECHNOLOGY SER..,0,,0,0.05,1,EQ,NSE,NSE,-3.5235849056603357,0.2507078507078458,-0.04953582145536679
2745857,10726,INDIAMART,INDIAMART INTERMESH,0,,0,0.05,1,EQ,NSE,NSE,-0.10087719298242334,-0.09299135102893122,-0.051303118055087894
3771393,14732,DLF,DLF,0,,0,0.05,1,EQ,NSE,NSE,-1.7189542483660454,-0.028833551769334196,-0.05238236164546038
7982337,31181,MCX,MULTI COMMODITY EXCHANGE,0,,0,0.05,1,EQ,NSE,NSE,2.1691542288557493,0.788204663798963,-0.05265579469352258
3484417,13611,IRCTC,INDIAN RAIL TOUR CORP,0,,0,0.05,1,EQ,NSE,NSE,-1.062222222222216,0.6902201740911409,-0.05906406179009531
2622209,10243,SYNGENE,SYNGENE INTERNATIONAL,0,,0,0.05,1,EQ,NSE,NSE,0.2564102564101929,0.7530266343825878,-0.060205143451753124
1041153,4067,MARICO,MARICO,0,,0,0.05,1,EQ,NSE,NSE,-3.1166666666666374,0.01142857142857398,-0.06494623655913509
3930881,15355,RECLTD,REC,0,,0,0.05,1,EQ,NSE,NSE,-3.915662650602445,-0.3886198547215342,-0.06622082349855898
60417,236,ASIANPAINT,ASIAN PAINTS,0,,0,0.05,1,EQ,NSE,NSE,-3.9441340782124423,-0.0847228481297816,-0.06742976066597103
738561,2885,RELIANCE,RELIANCE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,-3.6916666666665683,-0.3427071616047546,-0.06984368596686152
300545,1174,GNFC,GUJ NAR VAL FER & CHEM L,0,,0,0.05,1,EQ,NSE,NSE,-1.1413043478260814,0.6848582129481061,-0.06995288147879214
261889,1023,FEDERALBNK,FEDERAL BANK,0,,0,0.05,1,EQ,NSE,NSE,1.153846153846102,-0.009740259740280402,-0.07658012063991616
325121,1270,AMBUJACEM,AMBUJA CEMENTS,0,,0,0.05,1,EQ,NSE,NSE,-2.176470588235129,0.07950310559005505,-0.07669749605233342
1102337,4306,SHRIRAMFIN,SHRIRAM FINANCE,0,,0,0.05,1,EQ,NSE,NSE,-3.2749140893470443,0.7589743589743254,-0.0788973607038167
2995969,11703,ALKEM,ALKEM LABORATORIES.,0,,0,0.05,1,EQ,NSE,NSE,-0.44999999999999984,-0.21632420091324644,-0.08084199800847505
4879617,19061,MANAPPURAM,MANAPPURAM FINANCE,0,,0,0.05,1,EQ,NSE,NSE,-0.6500000000000057,0.2698412698412692,-0.08087557603686586
3660545,14299,PFC,POWER FIN CORP.,0,,0,0.05,1,EQ,NSE,NSE,-2.1190476190476315,0.14437689969605755,-0.0808789153810165
2905857,11351,PETRONET,PETRONET LNG,0,,0,0.05,1,EQ,NSE,NSE,2.93181818181814,0.7283372365339609,-0.08087891538102741
3689729,14413,PAGEIND,PAGE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,3.5158386705902993,0.45962732919254895,-0.08095467969103917
1195009,4668,BANKBARODA,BANK OF BARODA,0,,0,0.05,1,EQ,NSE,NSE,-1.9024390243903888,-0.504559270516746,-0.08146927242759781
40193,157,APOLLOHOSP,APOLLO HOSPITALS ENTER. L,0,,0,0.05,1,EQ,NSE,NSE,2.415123456790116,0.123601687144684,-0.08851315620221205
502785,1964,TRENT,TRENT,0,,0,0.05,1,EQ,NSE,NSE,-1.9320695102685304,-0.5012244897959229,-0.0906940371456485
345089,1348,HEROMOTOCO,HERO MOTOCORP,0,,0,0.05,1,EQ,NSE,NSE,-2.9720588235294714,-0.9306930693069103,-0.0928703513457957
558337,2181,BOSCHLTD,BOSCH,0,,0,0.05,1,EQ,NSE,NSE,-7.835482746601536,-0.17127823825775876,-0.09392909539993002
2672641,10440,LUPIN,LUPIN,0,,0,0.05,1,EQ,NSE,NSE,-2.173076923077,-0.5592334494773601,-0.09499618999238059
2713345,10599,GUJGASLTD,GUJARAT GAS,0,,0,0.05,1,EQ,NSE,NSE,-1.8941176470587855,0.1109422492401195,-0.09543010752688079
878593,3432,TATACONSUM,TATA CONSUMER PRODUCT,0,,0,0.05,1,EQ,NSE,NSE,-2.1564625850340238,0.06335403726706824,-0.09627277285642324
356865,1394,HINDUNILVR,HINDUSTAN UNILEVER.,0,,0,0.05,1,EQ,NSE,NSE,-0.6521739130439534,-0.1741071428571934,-0.09772081846647117
4632577,18096,JUBLFOOD,JUBILANT FOODWORKS,0,,0,0.05,1,EQ,NSE,NSE,-1.8571428571428497,-0.09768907563024239,-0.10086324398001212
2067201,8075,DALBHARAT,DALMIA BHARAT,0,,0,0.05,1,EQ,NSE,NSE,-1.5536480686695386,0.027768075445338623,-0.10359649814654306
415745,1624,IOC,INDIAN OIL CORP,0,,0,0.05,1,EQ,NSE,NSE,-1.8749999999999023,0.006802721088425183,-0.1059220028887828
197633,772,DABUR,DABUR INDIA,0,,0,0.05,1,EQ,NSE,NSE,-1.7631578947369348,-0.5230158730158644,-0.10698924731183007
2889473,11287,UPL,UPL,0,,0,0.05,1,EQ,NSE,NSE,-1.2444444444444496,0.3304647160068835,-0.10959968907889343
140033,547,BRITANNIA,BRITANNIA INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,-3.5585106382978657,-0.6760534429599624,-0.11096643989454265
3039233,11872,GRANULES,GRANULES INDIA,0,,0,0.05,1,EQ,NSE,NSE,-3.6623376623376176,-0.059523809523814926,-0.1119902617163725
3834113,14977,POWERGRID,POWER GRID CORP..,0,,0,0.05,1,EQ,NSE,NSE,-1.4444444444444118,-0.5818181818181891,-0.11225806451612125
1086465,4244,HDFCAMC,HDFC AMC,0,,0,0.05,1,EQ,NSE,NSE,2.635036496350461,-0.2499523173755495,-0.11382948733438136
5215745,20374,COALINDIA,COAL INDIA,0,,0,0.05,1,EQ,NSE,NSE,-3.846153846153667,-0.06938775510201989,-0.11603942652329577
4600577,17971,SBICARD,SBI CARDS & PAY SER,0,,0,0.05,1,EQ,NSE,NSE,3.5602836879433055,0.4605442176870752,-0.11781874039939189
3861249,15083,ADANIPORTS,ADANI PORT & SEZ,0,,0,0.05,1,EQ,NSE,NSE,-1.5000000000000453,-0.19010123734532974,-0.12018457370247684
3431425,13404,SUNTV,SUN TV NETWORK,0,,0,0.05,1,EQ,NSE,NSE,-4.59999999999995,-0.46635182998819463,-0.12286527514231801
5436929,21238,AUBANK,AU SMALL FINANCE BANK,0,,0,0.05,1,EQ,NSE,NSE,-0.07826086956522502,0.5776098901098793,-0.12375930521092864
2911489,11373,BIOCON,BIOCON,0,,0,0.05,1,EQ,NSE,NSE,-2.2972972972971784,-0.04892367906068347,-0.12471867966991536
2585345,10099,GODREJCP,GODREJ CONSUMER PRODUCTS,0,,0,0.05,1,EQ,NSE,NSE,-0.7396694214876509,-0.23512963904424036,-0.1261623234990353
6386689,24948,L&TFH,L&T FINANCE HOLDINGS,0,,0,0.05,1,EQ,NSE,NSE,-5.05263157894729,0.09183673469387896,-0.13425047438330093
511233,1997,LICHSGFIN,LIC HOUSING FINANCE,0,,0,0.05,1,EQ,NSE,NSE,0.3953488372092539,0.36690647482013744,-0.1362594747047405
897537,3506,TITAN,TITAN COMPANY,0,,0,0.05,1,EQ,NSE,NSE,-6.186666666666657,-1.3008986674930283,-0.142554838709673
424961,1660,ITC,ITC,0,,0,0.05,1,EQ,NSE,NSE,-2.5806451612904127,-0.3542857142856777,-0.1426267281105961
2863105,11184,IDFCFIRSTB,IDFC FIRST BANK,0,,0,0.05,1,EQ,NSE,NSE,-2.222222222222144,0.4999999999999982,-0.14369501466274764
4701441,18365,PERSISTENT,PERSISTENT SYSTEMS,0,,0,0.05,1,EQ,NSE,NSE,0.9032716927453747,-0.3347438501466925,-0.14814248585843276
1790465,6994,BSOFT,BIRLASOFT,0,,0,0.05,1,EQ,NSE,NSE,-0.6697247706422129,-0.5934693877551167,-0.1492378589152809
523009,2043,RAMCOCEM,THE RAMCO CEMENTS,0,,0,0.05,1,EQ,NSE,NSE,-2.967391304347831,-0.11904761904761989,-0.15189649060616817
2170625,8479,TVSMOTOR,TVS MOTOR COMPANY ,0,,0,0.05,1,EQ,NSE,NSE,-4.150862068965518,-0.5501173920895738,-0.15633178149362228
1850625,7229,HCLTECH,HCL TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE,0.5099337748342783,-0.1902505077860472,-0.1570064516129039
3756033,14672,NAVINFLUOR,NAVIN FLUORINE INT.,0,,0,0.05,1,EQ,NSE,NSE,-3.88857938718658,-0.6898734177215156,-0.15954301075268704
149249,583,CANFINHOME,CAN FIN HOMES,0,,0,0.05,1,EQ,NSE,NSE,-0.3939393939394078,0.6199722607489633,-0.15956780457250225
4598529,17963,NESTLEIND,NESTLE INDIA,0,,0,0.05,1,EQ,NSE,NSE,-0.19310344827606285,-1.0127388535032043,-0.1683685309816699
2983425,11654,LALPATHLAB,DR. LAL PATH LABS.,0,,0,0.05,1,EQ,NSE,NSE,-0.242574257425772,-0.08259303721488719,-0.17104064151631193
225537,881,DRREDDY,DR. REDDY S LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE,-2.462616822429856,-0.33568536726431336,-0.17115020841354245
3060993,11957,IDFC,IDFC,0,,0,0.05,1,EQ,NSE,NSE,-1.0000000000000007,0.7515527950310503,-0.17511520737327058
3397121,13270,JKCEMENT,JK CEMENT,0,,0,0.05,1,EQ,NSE,NSE,-2.6377777777777536,0.16056281136394435,-0.17548873552035618
1215745,4749,CONCOR,CONTAINER CORP OF IND,0,,0,0.05,1,EQ,NSE,NSE,0.45762711864407735,0.07265306122448399,-0.1920402178466706
3691009,14418,ASTRAL,ASTRAL,0,,0,0.05,1,EQ,NSE,NSE,-4.283653846153826,-0.2778122094824935,-0.19452802463088403
5633,22,ACC,ACC,0,,0,0.05,1,EQ,NSE,NSE,-5.208333333333287,0.014398644833412525,-0.197688974482431
56321,220,IEX,INDIAN ENERGY EXC,0,,0,0.05,1,EQ,NSE,NSE,1.5714285714285752,0.7536945812807961,-0.20076400679116652
2952193,11532,ULTRACEMCO,ULTRATECH CEMENT,0,,0,0.05,1,EQ,NSE,NSE,-2.352941176470553,-0.3029187708636506,-0.20087976539588542
3465729,13538,TECHM,TECH MAHINDRA,0,,0,0.05,1,EQ,NSE,NSE,-2.3854166666667473,-0.11263736263738403,-0.20207816377171056
408065,1594,INFY,INFOSYS,0,,0,0.05,1,EQ,NSE,NSE,0.973262032085537,-0.3552330022918184,-0.20362903225807089
5105409,19943,DEEPAKNTR,DEEPAK NITRITE,0,,0,0.05,1,EQ,NSE,NSE,-2.212121212121219,0.11741682974561585,-0.2053689792311004
134657,526,BPCL,BHARAT PETROLEUM CORP  LT,0,,0,0.05,1,EQ,NSE,NSE,-2.4807692307692935,-0.4704276615104884,-0.2083191850594244
41729,163,APOLLOTYRE,APOLLO TYRES,0,,0,0.05,1,EQ,NSE,NSE,-1.3953488372092901,-0.3541666666666587,-0.2102747909199506
794369,3103,SHREECEM,SHREE CEMENT,0,,0,0.05,1,EQ,NSE,NSE,-0.7244934233914222,-0.12485861814606147,-0.21904391760590888
3677697,14366,IDEA,VODAFONE IDEA,0,,0,0.05,1,EQ,NSE,NSE,-2.5000000000000444,-0.25974025974026066,-0.22311827956989175
94977,371,BATAINDIA,BATA INDIA,0,,0,0.05,1,EQ,NSE,NSE,-0.887640449438126,-0.24182713837884548,-0.22667633200434692
6401,25,ADANIENT,ADANI ENTERPRISES,0,,0,0.05,1,EQ,NSE,NSE,-3.4885844748858856,-0.37054631828978246,-0.22822328891275734
7707649,30108,ABFRL,ADITYA BIRLA FASHION & RT,0,,0,0.05,1,EQ,NSE,NSE,-2.0399999999999645,0.3850931677018557,-0.24298737727910094
3365633,13147,PVRINOX,PVR INOX,0,,0,0.05,1,EQ,NSE,NSE,-0.6437768240343297,0.45047619047619164,-0.24722070348096428
177665,694,CIPLA,CIPLA,0,,0,0.05,1,EQ,NSE,NSE,-3.75423728813558,-0.5777080062794223,-0.2663948954271481
1152769,4503,MPHASIS,MPHASIS,0,,0,0.05,1,EQ,NSE,NSE,0.22922636103146898,0.293770139634782,-0.27767081843542885
67329,263,ATUL,ATUL,0,,0,0.05,1,EQ,NSE,NSE,-2.697183098591479,-0.0897123354461121,-0.27867657201410573
4708097,18391,RBLBANK,RBL BANK,0,,0,0.05,1,EQ,NSE,NSE,-0.13157894736845271,0.14152202937249708,-0.2797708772987687
617473,2412,PEL,PIRAMAL ENTERPRISES,0,,0,0.05,1,EQ,NSE,NSE,1.6326530612244596,0.335670464504829,-0.31128351708180424
2955009,11543,COFORGE,COFORGE,0,,0,0.05,1,EQ,NSE,NSE,0.09892086330935185,-0.13454084149693615,-0.32691727928387304
969473,3787,WIPRO,WIPRO,0,,0,0.05,1,EQ,NSE,NSE,-3.3404255319149043,-0.24792626728110365,-0.3350676378772073
359937,1406,HINDPETRO,HINDUSTAN PETROLEUM CORP,0,,0,0.05,1,EQ,NSE,NSE,-2.365384615384637,-0.23724489795919368,-0.3415559772296036
900609,3518,TORNTPHARM,TORRENT PHARMACEUTICALS L,0,,0,0.05,1,EQ,NSE,NSE,-1.4474474474474612,-0.4555930856348055,-0.3470549510126589
579329,2263,BANDHANBNK,BANDHAN BANK,0,,0,0.05,1,EQ,NSE,NSE,-1.7142857142857262,0.23399014778327148,-0.3659621802002183
387841,1515,INDIACEM,THE INDIA CEMENTS,0,,0,0.05,1,EQ,NSE,NSE,-2.192982456140326,0.30158730158730845,-0.371223758320529
3463169,13528,GMRINFRA,GMR AIRPORTS INFRA,0,,0,0.05,1,EQ,NSE,NSE,-1.8571428571429065,0.051948051948047295,-0.37965260545905843
4583169,17903,ABBOTINDIA,ABBOTT INDIA,0,,0,0.05,1,EQ,NSE,NSE,-0.14318311466061284,-1.0791993720565245,-0.40100801544995796
582913,2277,MRF,MRF,0,,0,0.05,1,EQ,NSE,NSE,0.16666666666674262,-0.25979716423788307,-0.43986119154675435
