instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,signal_1d,signal_7d,signal_31d
857857,3351,SUNPHARMA,SUN PHARMACEUTICAL IND L,0,,0,0.05,1,EQ,NSE,NSE,-1.3385826771653613,0.01309049516222732,0.0037220843672583197
2748929,10738,OFSS,ORACLE FIN SERV SOFT.,0,,0,0.05,1,EQ,NSE,NSE,-3.1706464764124043,-0.18311586929854987,-7.563438339327775e-05
3400961,13285,M&MFIN,M&M FIN. SERVICES,0,,0,0.05,1,EQ,NSE,NSE,-0.39189189189187495,0.8364661654135312,-0.0024471635150145024
232961,910,EICHERMOT,EICHER MOTORS,0,,0,0.05,1,EQ,NSE,NSE,5.089529590288334,0.17047619047618803,-0.0029370262199309035
895745,3499,TATASTEEL,TATA STEEL,0,,0,0.05,1,EQ,NSE,NSE,-2.421052631578959,0.06722689075630942,-0.006661991584853092
4278529,16713,UBL,UNITED BREWERIES,0,,0,0.05,1,EQ,NSE,NSE,1.6330935251798473,0.322427572427573,-0.007272955265054644
98049,383,BEL,BHARAT ELECTRONICS,0,,0,0.05,1,EQ,NSE,NSE,-1.884615384615381,0.6180758017492749,-0.007444168734488415
492033,1922,KOTAKBANK,KOTAK MAHINDRA BANK,0,,0,0.05,1,EQ,NSE,NSE,-1.801886792452795,-0.25827814569537627,-0.007518139697525462
5573121,21770,ICICIGI,ICICI LOMBARD GIC,0,,0,0.05,1,EQ,NSE,NSE,-1.157894736842079,-0.29268292682926056,-0.0076837878997604156
2730497,10666,PNB,PUNJAB NATIONAL BANK,0,,0,0.05,1,EQ,NSE,NSE,-1.5624999999999964,0.44940476190475476,-0.010186757215623043
4752385,18564,LTTS,L&T TECHNOLOGY SER..,0,,0,0.05,1,EQ,NSE,NSE,-4.065028901734158,0.5391248391248323,-0.010690172543138676
5582849,21808,SBILIFE,SBI LIFE INSURANCE CO,0,,0,0.05,1,EQ,NSE,NSE,4.479166666666542,-0.00717043574188501,-0.010703812316716492
779521,3045,SBIN,STATE BANK OF INDIA,0,,0,0.05,1,EQ,NSE,NSE,1.3000000000001366,0.3474025974025784,-0.013660302830821012
4488705,17534,MGL,MAHANAGAR GAS.,0,,0,0.05,1,EQ,NSE,NSE,3.5483870967741677,0.9126703685007612,-0.016087007682091238
3001089,11723,JSWSTEEL,JSW STEEL,0,,0,0.05,1,EQ,NSE,NSE,3.177215189873547,0.36778115501519204,-0.017143436802601324
3771393,14732,DLF,DLF,0,,0,0.05,1,EQ,NSE,NSE,2.2886597938144506,0.08606378331148878,-0.017855381276514492
189185,739,COROMANDEL,COROMANDEL INTERNTL.,0,,0,0.05,1,EQ,NSE,NSE,-2.978494623655885,0.6533420707732651,-0.018810726778081082
5533185,21614,ABCAPITAL,ADITYA BIRLA CAPITAL.,0,,0,0.05,1,EQ,NSE,NSE,-2.8750000000000404,0.5793650793650789,-0.020788530465951263
315393,1232,GRASIM,GRASIM INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,3.6055555555554335,-0.2946428571428358,-0.021144767899294818
1041153,4067,MARICO,MARICO,0,,0,0.05,1,EQ,NSE,NSE,2.1718750000000604,0.18952380952381037,-0.022795698924726642
325121,1270,AMBUJACEM,AMBUJA CEMENTS,0,,0,0.05,1,EQ,NSE,NSE,0.18840579710140748,0.2633540372670645,-0.023009248815700867
4576001,17875,GODREJPROP,GODREJ PROPERTIES,0,,0,0.05,1,EQ,NSE,NSE,1.4999999999999403,1.1284138655461995,-0.02517247809062712
3930881,15355,RECLTD,REC,0,,0,0.05,1,EQ,NSE,NSE,-4.6625000000000085,0.004842615012124992,-0.026357199055862656
387073,1512,INDHOTEL,THE INDIAN HOTELS CO.,0,,0,0.05,1,EQ,NSE,NSE,-0.592326139088713,-0.06406303528605552,-0.02993734045021769
4268801,16675,BAJAJFINSV,BAJAJ FINSERV.,0,,0,0.05,1,EQ,NSE,NSE,-0.5232558139535469,0.01867743563855387,-0.03144693330006719
738561,2885,RELIANCE,RELIANCE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,3.0437956204379826,-0.010498687664008938,-0.03296059949651455
3484417,13611,IRCTC,INDIAN RAIL TOUR CORP,0,,0,0.05,1,EQ,NSE,NSE,1.5970149253731059,0.8125960061443911,-0.03407542026351606
1102337,4306,SHRIRAMFIN,SHRIRAM FINANCE,0,,0,0.05,1,EQ,NSE,NSE,1.6688741721853695,1.1080586080585755,-0.03953079178886073
2763265,10794,CANBK,CANARA BANK,0,,0,0.05,1,EQ,NSE,NSE,-1.8000000000000218,0.6235294117647239,-0.04312047399604396
348929,1363,HINDALCO,HINDALCO  INDUSTRIES ,0,,0,0.05,1,EQ,NSE,NSE,2.1599999999998083,-0.15614617940199912,-0.04401100275070071
2745857,10726,INDIAMART,INDIAMART INTERMESH,0,,0,0.05,1,EQ,NSE,NSE,0.03614457831327532,-0.09161944527289236,-0.04578086066401777
3834113,14977,POWERGRID,POWER GRID CORP..,0,,0,0.05,1,EQ,NSE,NSE,0.8999999999998636,-0.4805194805194888,-0.04645161290321929
300545,1174,GNFC,GUJ NAR VAL FER & CHEM L,0,,0,0.05,1,EQ,NSE,NSE,-1.4572864321607975,0.7410379882290057,-0.05025975595021886
3660545,14299,PFC,POWER FIN CORP.,0,,0,0.05,1,EQ,NSE,NSE,-1.9142857142857435,0.4148936170212872,-0.050646719650924495
60417,236,ASIANPAINT,ASIAN PAINTS,0,,0,0.05,1,EQ,NSE,NSE,-2.0761904761905368,0.23343848580443052,-0.054218362282878074
878593,3432,TATACONSUM,TATA CONSUMER PRODUCT,0,,0,0.05,1,EQ,NSE,NSE,2.68571428571431,0.260248447204961,-0.056103404089360244
3039233,11872,GRANULES,GRANULES INDIA,0,,0,0.05,1,EQ,NSE,NSE,-1.6428571428571275,0.4200680272108771,-0.05675593426658551
1195009,4668,BANKBARODA,BANK OF BARODA,0,,0,0.05,1,EQ,NSE,NSE,-1.6923076923077087,-0.2674772036474223,-0.061455144808101075
345089,1348,HEROMOTOCO,HERO MOTOCORP,0,,0,0.05,1,EQ,NSE,NSE,2.9601769911502585,-0.5223277429783554,-0.06367558884509597
2863105,11184,IDFCFIRSTB,IDFC FIRST BANK,0,,0,0.05,1,EQ,NSE,NSE,-0.045454545454542555,0.6298701298701231,-0.06744868035189827
415745,1624,IOC,INDIAN OIL CORP,0,,0,0.05,1,EQ,NSE,NSE,2.619047619047634,0.10884353741495086,-0.07029369282619359
3924993,15332,NMDC,NMDC.,0,,0,0.05,1,EQ,NSE,NSE,2.314285714285753,0.7741935483870959,-0.07326407873154625
502785,1964,TRENT,TRENT,0,,0,0.05,1,EQ,NSE,NSE,-0.0871862615587766,-0.3015510204081706,-0.07519061583577577
356865,1394,HINDUNILVR,HINDUSTAN UNILEVER.,0,,0,0.05,1,EQ,NSE,NSE,-0.9285714285713639,-0.1369047619047855,-0.07689507026869383
4879617,19061,MANAPPURAM,MANAPPURAM FINANCE,0,,0,0.05,1,EQ,NSE,NSE,0.17647058823531583,0.2857142857142852,-0.08110599078340909
2067201,8075,DALBHARAT,DALMIA BHARAT,0,,0,0.05,1,EQ,NSE,NSE,-0.3740740740740705,0.09098847362906148,-0.08194652575124355
6386689,24948,L&TFH,L&T FINANCE HOLDINGS,0,,0,0.05,1,EQ,NSE,NSE,-2.93749999999988,0.5816326530612106,-0.0834914611005698
7982337,31181,MCX,MULTI COMMODITY EXCHANGE,0,,0,0.05,1,EQ,NSE,NSE,-0.12880562060889983,0.5907856010867133,-0.08588517969429006
261889,1023,FEDERALBNK,FEDERAL BANK,0,,0,0.05,1,EQ,NSE,NSE,-0.27272727272729724,-0.0584415584415775,-0.08628376606346665
5215745,20374,COALINDIA,COAL INDIA,0,,0,0.05,1,EQ,NSE,NSE,-0.3061224489795699,0.23673469387756496,-0.08714157706093169
897537,3506,TITAN,TITAN COMPANY,0,,0,0.05,1,EQ,NSE,NSE,-2.4584382871536965,-0.8695382708397946,-0.08855537147126313
3431425,13404,SUNTV,SUN TV NETWORK,0,,0,0.05,1,EQ,NSE,NSE,-2.512396694214904,-0.16765053128689691,-0.09013282732448101
4632577,18096,JUBLFOOD,JUBILANT FOODWORKS,0,,0,0.05,1,EQ,NSE,NSE,-1.2673267326732593,-0.015756302521000458,-0.09154929577465218
1086465,4244,HDFCAMC,HDFC AMC,0,,0,0.05,1,EQ,NSE,NSE,0.023850085178869468,-0.3188060270837331,-0.09306914743667369
140033,547,BRITANNIA,BRITANNIA INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,1.108552631578805,-0.4010277492292302,-0.09407245857883043
511233,1997,LICHSGFIN,LIC HOUSING FINANCE,0,,0,0.05,1,EQ,NSE,NSE,-0.2086330935251683,0.3319630010277466,-0.0951877313590689
2672641,10440,LUPIN,LUPIN,0,,0,0.05,1,EQ,NSE,NSE,-0.4129032258064478,-0.460801393728228,-0.09718059436118945
2713345,10599,GUJGASLTD,GUJARAT GAS,0,,0,0.05,1,EQ,NSE,NSE,2.8105263157895255,0.23328267477203227,-0.09750733137829884
2622209,10243,SYNGENE,SYNGENE INTERNATIONAL,0,,0,0.05,1,EQ,NSE,NSE,-0.4000000000000108,0.7409200968523236,-0.09840939497546379
2889473,11287,UPL,UPL,0,,0,0.05,1,EQ,NSE,NSE,-1.4578313253011852,0.37865748709122077,-0.1002720559657956
2170625,8479,TVSMOTOR,TVS MOTOR COMPANY ,0,,0,0.05,1,EQ,NSE,NSE,4.219999999999999,-0.3761964962976308,-0.10178782953637609
3861249,15083,ADANIPORTS,ADANI PORT & SEZ,0,,0,0.05,1,EQ,NSE,NSE,-0.7598425196850256,-0.16197975253093072,-0.10536787740241718
87297,341,BALRAMCHIN,BALRAMPUR CHINI MILLS,0,,0,0.05,1,EQ,NSE,NSE,-2.5714285714284784,0.6481203007518831,-0.1068989875206043
2911489,11373,BIOCON,BIOCON,0,,0,0.05,1,EQ,NSE,NSE,-0.2739726027397581,0.11741682974557313,-0.11552888222055246
2585345,10099,GODREJCP,GODREJ CONSUMER PRODUCTS,0,,0,0.05,1,EQ,NSE,NSE,0.630107526881695,-0.18962887646162446,-0.11806910802434743
2905857,11351,PETRONET,PETRONET LNG,0,,0,0.05,1,EQ,NSE,NSE,1.5500000000001535,0.42622950819673144,-0.12435717625059058
197633,772,DABUR,DABUR INDIA,0,,0,0.05,1,EQ,NSE,NSE,-5.272727272727068,-0.4698412698412591,-0.12491039426523372
424961,1660,ITC,ITC,0,,0,0.05,1,EQ,NSE,NSE,0.3846153846155125,-0.12571428571423937,-0.1283410138248814
523009,2043,RAMCOCEM,THE RAMCO CEMENTS,0,,0,0.05,1,EQ,NSE,NSE,0.6410256410256445,-0.04761904761904783,-0.13033203355784004
134657,526,BPCL,BHARAT PETROLEUM CORP  LT,0,,0,0.05,1,EQ,NSE,NSE,-1.2000000000000588,-0.23566878980893094,-0.13157894736841927
3756033,14672,NAVINFLUOR,NAVIN FLUORINE INT.,0,,0,0.05,1,EQ,NSE,NSE,-4.7883435582823,-0.43743218806509565,-0.13370295698924645
3060993,11957,IDFC,IDFC,0,,0,0.05,1,EQ,NSE,NSE,1.6956521739129755,0.8198757763975112,-0.13709677419354535
3397121,13270,JKCEMENT,JK CEMENT,0,,0,0.05,1,EQ,NSE,NSE,0.3460803059273543,0.24047394641174255,-0.1492049496822855
225537,881,DRREDDY,DR. REDDY S LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE,-1.1619170984455705,-0.21376518218623836,-0.15141369670388263
5633,22,ACC,ACC,0,,0,0.05,1,EQ,NSE,NSE,-1.1697416974169843,0.3320158102766652,-0.15450168512277668
149249,583,CANFINHOME,CAN FIN HOMES,0,,0,0.05,1,EQ,NSE,NSE,-0.31818181818179736,0.6650485436893246,-0.162386470404009
5436929,21238,AUBANK,AU SMALL FINANCE BANK,0,,0,0.05,1,EQ,NSE,NSE,-0.41772151898738047,0.5837912087911988,-0.16408188585608835
3691009,14418,ASTRAL,ASTRAL,0,,0,0.05,1,EQ,NSE,NSE,-0.5618221258134495,-0.13975828943291194,-0.16415926107340034
2995969,11703,ALKEM,ALKEM LABORATORIES.,0,,0,0.05,1,EQ,NSE,NSE,-1.0300000000000005,-0.19063926940639728,-0.16493660074896524
6401,25,ADANIENT,ADANI ENTERPRISES,0,,0,0.05,1,EQ,NSE,NSE,-0.0696864111498269,-0.11129962673905633,-0.16733241583028402
4598529,17963,NESTLEIND,NESTLE INDIA,0,,0,0.05,1,EQ,NSE,NSE,-4.4705882352940405,-1.0042462845010722,-0.16894871199814518
3689729,14413,PAGEIND,PAGE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,3.0828064450337562,0.07264794421369773,-0.17037994093592823
1850625,7229,HCLTECH,HCL TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE,-1.3412322274881658,-0.24238320920783168,-0.17852903225806377
4701441,18365,PERSISTENT,PERSISTENT SYSTEMS,0,,0,0.05,1,EQ,NSE,NSE,-1.181674565560818,-0.37057097720604737,-0.18176374662386094
2952193,11532,ULTRACEMCO,ULTRATECH CEMENT,0,,0,0.05,1,EQ,NSE,NSE,0.008424599831507895,-0.09749208251305605,-0.18812059474197643
40193,157,APOLLOHOSP,APOLLO HOSPITALS ENTER. L,0,,0,0.05,1,EQ,NSE,NSE,-0.996148908857555,-0.1633962956170998,-0.18956079294524839
5105409,19943,DEEPAKNTR,DEEPAK NITRITE,0,,0,0.05,1,EQ,NSE,NSE,-1.1468750000000227,0.27813111545989966,-0.19432169686256354
2983425,11654,LALPATHLAB,DR. LAL PATH LABS.,0,,0,0.05,1,EQ,NSE,NSE,0.47784810126578464,-0.07082833133253301,-0.2036176416985588
41729,163,APOLLOTYRE,APOLLO TYRES,0,,0,0.05,1,EQ,NSE,NSE,-1.4915254237288402,-0.26488095238094617,-0.20394265232974787
3465729,13538,TECHM,TECH MAHINDRA,0,,0,0.05,1,EQ,NSE,NSE,-1.4558823529412661,0.04464285714283807,-0.20507892930679178
1790465,6994,BSOFT,BIRLASOFT,0,,0,0.05,1,EQ,NSE,NSE,-2.941558441558496,-0.5338775510204213,-0.20630981921304736
94977,371,BATAINDIA,BATA INDIA,0,,0,0.05,1,EQ,NSE,NSE,-2.8163265306121996,-0.171070309001332,-0.21188836534976224
56321,220,IEX,INDIAN ENERGY EXC,0,,0,0.05,1,EQ,NSE,NSE,-0.9999999999997972,0.5911330049261208,-0.2130730050933732
3365633,13147,PVRINOX,PVR INOX,0,,0,0.05,1,EQ,NSE,NSE,0.23225806451612308,0.5219047619047626,-0.21915436486241185
4600577,17971,SBICARD,SBI CARDS & PAY SER,0,,0,0.05,1,EQ,NSE,NSE,-1.9142857142857048,0.11904761904761758,-0.21981566820277212
1215745,4749,CONCOR,CONTAINER CORP OF IND,0,,0,0.05,1,EQ,NSE,NSE,-1.5742857142857305,0.05061224489795305,-0.22530372852953578
794369,3103,SHREECEM,SHREE CEMENT,0,,0,0.05,1,EQ,NSE,NSE,-0.7381796690307166,-0.058044422588318156,-0.23199896359632208
408065,1594,INFY,INFOSYS,0,,0,0.05,1,EQ,NSE,NSE,-1.7187500000001108,-0.6287657920310857,-0.2429032258064577
177665,694,CIPLA,CIPLA,0,,0,0.05,1,EQ,NSE,NSE,0.7692307692307766,-0.4038461538461465,-0.24397376816731245
7707649,30108,ABFRL,ADITYA BIRLA FASHION & RT,0,,0,0.05,1,EQ,NSE,NSE,0.5652173913043465,0.46428571428570475,-0.24614305750350435
67329,263,ATUL,ATUL,0,,0,0.05,1,EQ,NSE,NSE,-1.8142726440988155,0.09702584105315397,-0.2591483240388566
4708097,18391,RBLBANK,RBL BANK,0,,0,0.05,1,EQ,NSE,NSE,0.45000000000003126,0.14819759679572964,-0.2604763340367842
3677697,14366,IDEA,VODAFONE IDEA,0,,0,0.05,1,EQ,NSE,NSE,-0.9999999999999997,-0.19480519480519481,-0.27150537634408534
359937,1406,HINDPETRO,HINDUSTAN PETROLEUM CORP,0,,0,0.05,1,EQ,NSE,NSE,-0.3928571428571387,-0.1326530612245,-0.2757115749525624
579329,2263,BANDHANBNK,BANDHAN BANK,0,,0,0.05,1,EQ,NSE,NSE,0.2307692307693685,0.32266009852218674,-0.30992241731318837
969473,3787,WIPRO,WIPRO,0,,0,0.05,1,EQ,NSE,NSE,-1.2064516129032439,-0.10322580645161232,-0.3142559833506734
1152769,4503,MPHASIS,MPHASIS,0,,0,0.05,1,EQ,NSE,NSE,-2.009398496240654,0.2722878625134119,-0.3198695532592064
900609,3518,TORNTPHARM,TORRENT PHARMACEUTICALS L,0,,0,0.05,1,EQ,NSE,NSE,-1.872448979591839,-0.3598251539837021,-0.3371025829686666
2955009,11543,COFORGE,COFORGE,0,,0,0.05,1,EQ,NSE,NSE,-1.448939319190943,-0.13841708365635547,-0.3371327195565942
387841,1515,INDIACEM,THE INDIA CEMENTS,0,,0,0.05,1,EQ,NSE,NSE,1.0222222222222535,0.5850340136054448,-0.37071172555043125
3463169,13528,GMRINFRA,GMR AIRPORTS INFRA,0,,0,0.05,1,EQ,NSE,NSE,-1.6666666666666832,0.22077922077922207,-0.37344913151364906
617473,2412,PEL,PIRAMAL ENTERPRISES,0,,0,0.05,1,EQ,NSE,NSE,1.331288343558317,0.19544259421560864,-0.4022049816251562
4583169,17903,ABBOTINDIA,ABBOTT INDIA,0,,0,0.05,1,EQ,NSE,NSE,-2.549769850402802,-1.06934850863423,-0.4148603772992428
