instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,signal_1d,signal_7d,signal_31d
7458561,29135,INDUSTOWER,INDUS TOWERS,0,,0,0.05,1,EQ,NSE,NSE,0.17741935483869328,0.14950166112955987,0.21041055718474955
1215745,4749,CONCOR,CONTAINER CORP OF IND,0,,0,0.05,1,EQ,NSE,NSE,-0.03783783783785277,0.31543921916592066,0.2082949308755729
2674433,10447,MCDOWELL-N,UNITED SPIRITS,0,,0,0.05,1,EQ,NSE,NSE,1.4523809523809055,0.3061224489795783,0.20735887096773212
784129,3063,VEDL,VEDANTA,0,,0,0.05,1,EQ,NSE,NSE,0.09230769230773117,0.18099273607748426,0.2050300710770872
3431425,13404,SUNTV,SUN TV NETWORK,0,,0,0.05,1,EQ,NSE,NSE,-1.07692307692292,0.7211428571428649,0.19775596072931526
633601,2475,ONGC,OIL AND NATURAL GAS CORP.,0,,0,0.05,1,EQ,NSE,NSE,2.119047619047537,0.6598639455782541,0.1885080645161261
2977281,11630,NTPC,NTPC,0,,0,0.05,1,EQ,NSE,NSE,-0.9662921348314653,0.3146067415730479,0.18792766373412043
175361,685,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,0,,0,0.05,1,EQ,NSE,NSE,0.0566371681415896,0.452747252747253,0.18759305210918
232961,910,EICHERMOT,EICHER MOTORS,0,,0,0.05,1,EQ,NSE,NSE,-1.1397849462366045,0.08258787385922708,0.185733814857888
41729,163,APOLLOTYRE,APOLLO TYRES,0,,0,0.05,1,EQ,NSE,NSE,-0.41791044776118447,0.2817460317460268,0.1827956989247296
2455041,9590,POLYCAB,POLYCAB INDIA,0,,0,0.05,1,EQ,NSE,NSE,-0.5277777777777111,0.4963680387409469,0.18052494490083032
98049,383,BEL,BHARAT ELECTRONICS,0,,0,0.05,1,EQ,NSE,NSE,-1.999999999999978,-0.6302521008403504,0.17572156196943325
5181953,20242,OBEROIRLTY,OBEROI REALTY,0,,0,0.05,1,EQ,NSE,NSE,-5.9808612440190885,0.025062656641623833,0.17468562055768092
3060993,11957,IDFC,IDFC,0,,0,0.05,1,EQ,NSE,NSE,-3.100000000000051,-0.1938775510204151,0.1736242884250459
5105409,19943,DEEPAKNTR,DEEPAK NITRITE,0,,0,0.05,1,EQ,NSE,NSE,-3.0531250000000227,-0.03467694131594407,0.17048166151127062
2730497,10666,PNB,PUNJAB NATIONAL BANK,0,,0,0.05,1,EQ,NSE,NSE,-5.636363636363304,0.12571428571429816,0.1619623655913961
486657,1901,CUMMINSIND,CUMMINS INDIA,0,,0,0.05,1,EQ,NSE,NSE,0.9827315541601341,0.21469686775809577,0.15993990648368575
70401,275,AUROPHARMA,AUROBINDO PHARMA,0,,0,0.05,1,EQ,NSE,NSE,-1.92647058823526,0.8786791098349029,0.15878543499511152
6386689,24948,L&TFH,L&T FINANCE HOLDINGS,0,,0,0.05,1,EQ,NSE,NSE,-1.4499999999998465,0.10714285714285308,0.15591397849462585
5552641,21690,DIXON,DIXON TECHNO (INDIA),0,,0,0.05,1,EQ,NSE,NSE,1.8301886792453712,0.24279550007706657,0.15587954870491003
1510401,5900,AXISBANK,AXIS BANK,0,,0,0.05,1,EQ,NSE,NSE,-1.2213114754099732,0.5013562386980189,0.15440376948169737
3756033,14672,NAVINFLUOR,NAVIN FLUORINE INT.,0,,0,0.05,1,EQ,NSE,NSE,0.11349036402568141,0.42811646951774146,0.15420026881720764
4592385,17939,HINDCOPPER,HINDUSTAN COPPER,0,,0,0.05,1,EQ,NSE,NSE,-0.6428571428571334,0.04719387755100924,0.15352084972462876
4488705,17534,MGL,MAHANAGAR GAS.,0,,0,0.05,1,EQ,NSE,NSE,-2.0307692307692444,-0.0007344840249718941,0.14379301766315683
3520257,13751,NAUKRI,INFO EDGE (I),0,,0,0.05,1,EQ,NSE,NSE,-1.7578947368421012,0.27148090005232595,0.14199995840352594
951809,3718,VOLTAS,VOLTAS,0,,0,0.05,1,EQ,NSE,NSE,-0.43333333333327984,0.4913329348475579,0.14059341903144978
5215745,20374,COALINDIA,COAL INDIA,0,,0,0.05,1,EQ,NSE,NSE,2.9230769230769487,0.41648351648352383,0.13846153846154208
56321,220,IEX,INDIAN ENERGY EXC,0,,0,0.05,1,EQ,NSE,NSE,-0.3703703703702249,-0.20849420849419312,0.13723346090759864
418049,1633,IPCALAB,IPCA LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE,-2.588888888888883,-0.3605442176870797,0.12394222816058681
85761,335,BALKRISIND,BALKRISHNA IND.,0,,0,0.05,1,EQ,NSE,NSE,-0.5909090909091337,0.6951144094001378,0.12176936449681305
1629185,6364,NATIONALUM,NATIONAL ALUMINIUM CO,0,,0,0.05,1,EQ,NSE,NSE,-1.7878787878787052,-0.8118466898954665,0.1208656594528368
519937,2031,M&M,MAHINDRA & MAHINDRA,0,,0,0.05,1,EQ,NSE,NSE,-1.3719298245615124,0.2631826005319999,0.11727041792810756
3834113,14977,POWERGRID,POWER GRID CORP..,0,,0,0.05,1,EQ,NSE,NSE,-0.5882352941176844,0.5470779220779334,0.11217669282185541
6054401,23650,MUTHOOTFIN,MUTHOOT FINANCE,0,,0,0.05,1,EQ,NSE,NSE,-1.287974683544241,0.03760262725780199,0.11141895903423511
424961,1660,ITC,ITC,0,,0,0.05,1,EQ,NSE,NSE,-2.624999999999976,0.005830903790115297,0.11078098471987194
2763265,10794,CANBK,CANARA BANK,0,,0,0.05,1,EQ,NSE,NSE,-1.901408450704253,0.21997471554995915,0.10947580645162061
2513665,9819,HAVELLS,HAVELLS INDIA,0,,0,0.05,1,EQ,NSE,NSE,-0.7981220657276933,0.17850589777195539,0.10887836638058612
300545,1174,GNFC,GUJ NAR VAL FER & CHEM L,0,,0,0.05,1,EQ,NSE,NSE,-2.959183673469402,-0.9619921363040412,0.10885586565180648
7707649,30108,ABFRL,ADITYA BIRLA FASHION & RT,0,,0,0.05,1,EQ,NSE,NSE,-4.742857142857099,-0.15537017726799315,0.10454438427124939
3677697,14366,IDEA,VODAFONE IDEA,0,,0,0.05,1,EQ,NSE,NSE,1.7500000000000222,0.22023809523809712,0.10080645161290336
1207553,4717,GAIL,GAIL (INDIA),0,,0,0.05,1,EQ,NSE,NSE,-1.6315789473684723,-0.5934065934066276,0.10061443932411626
4576001,17875,GODREJPROP,GODREJ PROPERTIES,0,,0,0.05,1,EQ,NSE,NSE,0.9426666666666521,-0.01385636221701415,0.10029626867217649
359937,1406,HINDPETRO,HINDUSTAN PETROLEUM CORP,0,,0,0.05,1,EQ,NSE,NSE,-2.0597014925372927,0.3889468196037625,0.10004912395611487
2889473,11287,UPL,UPL,0,,0,0.05,1,EQ,NSE,NSE,-2.7435897435898,-0.3228962818003839,0.09832879906724036
3484417,13611,IRCTC,INDIAN RAIL TOUR CORP,0,,0,0.05,1,EQ,NSE,NSE,-1.4805194805194248,0.016216216216213625,0.09685841825991541
1195009,4668,BANKBARODA,BANK OF BARODA,0,,0,0.05,1,EQ,NSE,NSE,-4.13793103448263,0.5914285714285794,0.09677419354838274
189185,739,COROMANDEL,COROMANDEL INTERNTL.,0,,0,0.05,1,EQ,NSE,NSE,-0.6756756756756678,0.4073436603557069,0.09655827611521174
2911489,11373,BIOCON,BIOCON,0,,0,0.05,1,EQ,NSE,NSE,-4.149999999999892,0.17410714285716322,0.09550917141050151
2714625,10604,BHARTIARTL,BHARTI AIRTEL,0,,0,0.05,1,EQ,NSE,NSE,-3.6524822695034405,-0.545284780578854,0.0939728353140854
60417,236,ASIANPAINT,ASIAN PAINTS,0,,0,0.05,1,EQ,NSE,NSE,-2.869249394673111,0.30663180413596386,0.0936074284794154
108033,422,BHARATFORG,BHARAT FORGE,0,,0,0.05,1,EQ,NSE,NSE,-4.391304347826125,-0.1088547815820509,0.09352172753932421
2865921,11195,INDIGO,INTERGLOBE AVIATION,0,,0,0.05,1,EQ,NSE,NSE,-4.919463087248257,0.10401002506266013,0.09204867006225331
2983425,11654,LALPATHLAB,DR. LAL PATH LABS.,0,,0,0.05,1,EQ,NSE,NSE,-5.737373737373795,-0.3021840315073705,0.08710684434896207
1723649,6733,JINDALSTEL,JINDAL STEEL & POWER,0,,0,0.05,1,EQ,NSE,NSE,-1.6979865771812406,-0.37392138063278557,0.0841922098781979
4774913,18652,ICICIPRULI,ICICI PRU LIFE INS CO,0,,0,0.05,1,EQ,NSE,NSE,0.8518518518518632,-0.08928571428571437,0.08338405356056461
3400961,13285,M&MFIN,M&M FIN. SERVICES,0,,0,0.05,1,EQ,NSE,NSE,0.06611570247935374,0.0637544273907926,0.08264462809917066
2883073,11262,IGL,INDRAPRASTHA GAS,0,,0,0.05,1,EQ,NSE,NSE,-3.1529411764705695,-0.01654135338346893,0.08263639984069758
2452737,9581,METROPOLIS,METROPOLIS HEALTHCARE,0,,0,0.05,1,EQ,NSE,NSE,0.056034482758589355,-0.6764308246958104,0.07767537122375805
348929,1363,HINDALCO,HINDALCO  INDUSTRIES ,0,,0,0.05,1,EQ,NSE,NSE,-1.0497237569060949,-0.1625887924230609,0.07396186063089988
3876097,15141,COLPAL,COLGATE PALMOLIVE.,0,,0,0.05,1,EQ,NSE,NSE,-1.833333333333368,0.2170212765957513,0.06894735211180154
5436929,21238,AUBANK,AU SMALL FINANCE BANK,0,,0,0.05,1,EQ,NSE,NSE,-0.2577319587628885,-0.035549703752470574,0.06823249591199279
2953217,11536,TCS,TATA CONSULTANCY SERV LT,0,,0,0.05,1,EQ,NSE,NSE,-3.280276816608977,0.0853475579263238,0.06193666982921475
878593,3432,TATACONSUM,TATA CONSUMER PRODUCT,0,,0,0.05,1,EQ,NSE,NSE,0.0781250000000333,-0.3155976676384999,0.061844248941020565
502785,1964,TRENT,TRENT,0,,0,0.05,1,EQ,NSE,NSE,-2.3461847389558095,0.08992298513939175,0.05862541945281517
4879617,19061,MANAPPURAM,MANAPPURAM FINANCE,0,,0,0.05,1,EQ,NSE,NSE,-1.1785714285714406,0.09781209781210257,0.05679625034463844
2815745,10999,MARUTI,MARUTI SUZUKI INDIA.,0,,0,0.05,1,EQ,NSE,NSE,-5.5101721439749545,-0.836579602784343,0.05415792742228946
738561,2885,RELIANCE,RELIANCE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,-4.081460674157345,-0.22010869565214652,0.05112486608737882
884737,3456,TATAMOTORS,TATA MOTORS,0,,0,0.05,1,EQ,NSE,NSE,-3.0198675496688265,-0.07473982970669917,0.04832179704845478
387841,1515,INDIACEM,THE INDIA CEMENTS,0,,0,0.05,1,EQ,NSE,NSE,-1.852941176470573,-0.9586466165413488,0.043778801843318726
341249,1333,HDFCBANK,HDFC BANK,0,,0,0.05,1,EQ,NSE,NSE,-2.193277310924345,0.020905923344928672,0.043748955373554964
3691009,14418,ASTRAL,ASTRAL,0,,0,0.05,1,EQ,NSE,NSE,-0.4285714285715141,0.20765832106037926,0.041403392085134626
3329,13,ABB,ABB INDIA,0,,0,0.05,1,EQ,NSE,NSE,-0.03905447070917667,0.2354257449063603,0.03863489368582565
134657,526,BPCL,BHARAT PETROLEUM CORP  LT,0,,0,0.05,1,EQ,NSE,NSE,-3.9545454545452343,0.34320557491291065,0.03258555755690545
3463169,13528,GMRINFRA,GMR AIRPORTS INFRA,0,,0,0.05,1,EQ,NSE,NSE,-4.909090909090993,0.1680672268907609,0.03225806451612792
1086465,4244,HDFCAMC,HDFC AMC,0,,0,0.05,1,EQ,NSE,NSE,-0.8970588235293853,0.777100840336135,0.03077221241224754
2995969,11703,ALKEM,ALKEM LABORATORIES.,0,,0,0.05,1,EQ,NSE,NSE,6.353099730458081,0.4387523015271329,0.027267674779426827
511233,1997,LICHSGFIN,LIC HOUSING FINANCE,0,,0,0.05,1,EQ,NSE,NSE,-4.5058823529411685,-1.2267365661860754,0.027194298574644
4632577,18096,JUBLFOOD,JUBILANT FOODWORKS,0,,0,0.05,1,EQ,NSE,NSE,0.907692307692286,0.27391874180864434,0.02523590081193778
579329,2263,BANDHANBNK,BANDHAN BANK,0,,0,0.05,1,EQ,NSE,NSE,-4.888888888889017,0.05194805194805146,0.024596774193550084
871681,3405,TATACHEM,TATA CHEMICALS,0,,0,0.05,1,EQ,NSE,NSE,-2.5730337078652545,-0.17991913746631474,0.023889227023732924
900609,3518,TORNTPHARM,TORRENT PHARMACEUTICALS L,0,,0,0.05,1,EQ,NSE,NSE,1.4880503144654234,0.13656783468104075,0.023002749486892456
2863105,11184,IDFCFIRSTB,IDFC FIRST BANK,0,,0,0.05,1,EQ,NSE,NSE,-6.800000000000125,-0.2521008403361328,0.016129032258069536
492033,1922,KOTAKBANK,KOTAK MAHINDRA BANK,0,,0,0.05,1,EQ,NSE,NSE,-6.474999999999984,-0.6266713581984357,0.015811218814555657
261889,1023,FEDERALBNK,FEDERAL BANK,0,,0,0.05,1,EQ,NSE,NSE,-2.379310344827658,0.19047619047618472,0.014934289127831454
4708097,18391,RBLBANK,RBL BANK,0,,0,0.05,1,EQ,NSE,NSE,-2.4186046511627577,-0.33142857142857723,0.01386795296954764
2745857,10726,INDIAMART,INDIAMART INTERMESH,0,,0,0.05,1,EQ,NSE,NSE,-2.665551839464853,0.12372134038800811,0.011691022964508573
87297,341,BALRAMCHIN,BALRAMPUR CHINI MILLS,0,,0,0.05,1,EQ,NSE,NSE,-1.6249999999999656,-0.21625163826998436,0.008005651047797038
681985,2664,PIDILITIND,PIDILITE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,-5.925110132158634,-0.06584564860426179,-0.0012235817575072308
1102337,4306,SHRIRAMFIN,SHRIRAM FINANCE,0,,0,0.05,1,EQ,NSE,NSE,-0.4254254254254547,-0.0022528491916207045,-0.001496199652883218
3689729,14413,PAGEIND,PAGE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,-1.6294374658655724,-1.237274549098202,-0.00394553472854498
3771393,14732,DLF,DLF,0,,0,0.05,1,EQ,NSE,NSE,-4.4250000000000504,-0.6499999999999908,-0.005820262405052215
837889,3273,SRF,SRF,0,,0,0.05,1,EQ,NSE,NSE,-4.159722222222295,-0.4054232804232896,-0.008928571428569369
67329,263,ATUL,ATUL,0,,0,0.05,1,EQ,NSE,NSE,0.7130434782608687,0.09798136645962853,-0.010904628330995187
895745,3499,TATASTEEL,TATA STEEL,0,,0,0.05,1,EQ,NSE,NSE,-2.894736842105268,-0.508928571428547,-0.012903225806452255
81153,317,BAJFINANCE,BAJAJ FINANCE,0,,0,0.05,1,EQ,NSE,NSE,-7.585501858736041,-1.0374811403160475,-0.014237679941158963
325121,1270,AMBUJACEM,AMBUJA CEMENTS,0,,0,0.05,1,EQ,NSE,NSE,-2.0560747663551737,-0.846790890269155,-0.01995344196873845
3001089,11723,JSWSTEEL,JSW STEEL,0,,0,0.05,1,EQ,NSE,NSE,-4.23076923076914,-0.6387755102040735,-0.021974926045921453
387073,1512,INDHOTEL,THE INDIAN HOTELS CO.,0,,0,0.05,1,EQ,NSE,NSE,-5.7272727272723705,-0.7583170254403341,-0.023748742941134635
2029825,7929,ZYDUSLIFE,ZYDUS LIFESCIENCES,0,,0,0.05,1,EQ,NSE,NSE,-0.4619289340101581,0.6773023930384354,-0.025341130604287568
2622209,10243,SYNGENE,SYNGENE INTERNATIONAL,0,,0,0.05,1,EQ,NSE,NSE,-4.541666666666746,0.05820105820105613,-0.025824832276444398
3039233,11872,GRANULES,GRANULES INDIA,0,,0,0.05,1,EQ,NSE,NSE,-1.7391304347826249,0.028037383177561652,-0.02826149015130081
857857,3351,SUNPHARMA,SUN PHARMACEUTICAL IND L,0,,0,0.05,1,EQ,NSE,NSE,-1.8308457711442092,-0.2515991471215411,-0.028498256320834383
4268801,16675,BAJAJFINSV,BAJAJ FINSERV.,0,,0,0.05,1,EQ,NSE,NSE,-0.6323529411764941,-0.124938210578349,-0.028658332403172494
2939649,11483,LT,LARSEN & TOUBRO.,0,,0,0.05,1,EQ,NSE,NSE,-5.417085427135682,-0.7268408551069034,-0.02932152875175677
5582849,21808,SBILIFE,SBI LIFE INSURANCE CO,0,,0,0.05,1,EQ,NSE,NSE,-4.807692307692266,-0.19557577010543814,-0.032184750733137875
548353,2142,MFSL,MAX FINANCIAL SERV,0,,0,0.05,1,EQ,NSE,NSE,-4.515789473684242,-0.5639751552795045,-0.03489658694356916
3861249,15083,ADANIPORTS,ADANI PORT & SEZ,0,,0,0.05,1,EQ,NSE,NSE,-2.9086956521738783,-0.6124223602484353,-0.04076708153416148
6401,25,ADANIENT,ADANI ENTERPRISES,0,,0,0.05,1,EQ,NSE,NSE,-1.6150870406189255,-0.22306684141546626,-0.0431291309065798
197633,772,DABUR,DABUR INDIA,0,,0,0.05,1,EQ,NSE,NSE,-1.2357142857143157,0.021062271062267105,-0.04394127377998466
356865,1394,HINDUNILVR,HINDUSTAN UNILEVER.,0,,0,0.05,1,EQ,NSE,NSE,-3.1023622047245665,-0.1786367197701771,-0.04711918381789552
1041153,4067,MARICO,MARICO,0,,0,0.05,1,EQ,NSE,NSE,-1.8108108108107401,-0.13461538461535175,-0.04795698924730908
40193,157,APOLLOHOSP,APOLLO HOSPITALS ENTER. L,0,,0,0.05,1,EQ,NSE,NSE,0.5301886792453243,-0.2094886419834483,-0.049864877943465113
149249,583,CANFINHOME,CAN FIN HOMES,0,,0,0.05,1,EQ,NSE,NSE,-2.7159090909090895,-0.2194403534609752,-0.050216162287996025
1152769,4503,MPHASIS,MPHASIS,0,,0,0.05,1,EQ,NSE,NSE,-1.3318681318680792,0.15473098330241022,-0.050439882697949356
4267265,16669,BAJAJ-AUTO,BAJAJ AUTO,0,,0,0.05,1,EQ,NSE,NSE,-1.9293981481480396,0.20855536900503938,-0.050608726561808426
3365633,13147,PVRINOX,PVR INOX,0,,0,0.05,1,EQ,NSE,NSE,-6.739130434782458,-1.500969618616651,-0.051451612903227355
415745,1624,IOC,INDIAN OIL CORP,0,,0,0.05,1,EQ,NSE,NSE,-4.058823529411678,-0.2500000000000004,-0.05263157894736911
5633,22,ACC,ACC,0,,0,0.05,1,EQ,NSE,NSE,-0.4104477611939252,-0.3859473859473746,-0.05836492382519152
3465729,13538,TECHM,TECH MAHINDRA,0,,0,0.05,1,EQ,NSE,NSE,-0.9575471698113166,-0.025218102508179945,-0.059283427727162566
2713345,10599,GUJGASLTD,GUJARAT GAS,0,,0,0.05,1,EQ,NSE,NSE,-2.000000000000047,-0.3279678068410449,-0.0599798387096787
6191105,24184,PIIND,PI INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,1.1503957783640848,-0.6869141357330327,-0.06120160034819489
225537,881,DRREDDY,DR. REDDY S LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE,1.1357142857143252,0.9999999999999923,-0.0625571372600203
140033,547,BRITANNIA,BRITANNIA INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,-2.0882352941177182,-1.0307045895281015,-0.06851990495101462
2585345,10099,GODREJCP,GODREJ CONSUMER PRODUCTS,0,,0,0.05,1,EQ,NSE,NSE,-1.117117117117135,-0.2601078167115932,-0.07375731833314612
3397121,13270,JKCEMENT,JK CEMENT,0,,0,0.05,1,EQ,NSE,NSE,1.5739999999999963,-0.6708074534161443,-0.0764494846614579
2952193,11532,ULTRACEMCO,ULTRATECH CEMENT,0,,0,0.05,1,EQ,NSE,NSE,-3.094444444444444,-0.09196530846016168,-0.08297306285334537
4600577,17971,SBICARD,SBI CARDS & PAY SER,0,,0,0.05,1,EQ,NSE,NSE,-2.3670886075949733,-1.0090090090090211,-0.08678955453149587
4752385,18564,LTTS,L&T TECHNOLOGY SER..,0,,0,0.05,1,EQ,NSE,NSE,-3.687224669603626,-0.3203235990528822,-0.09466227054001179
2748929,10738,OFSS,ORACLE FIN SERV SOFT.,0,,0,0.05,1,EQ,NSE,NSE,-1.1944990176817585,0.15288130365496483,-0.09613576477962837
952577,3721,TATACOMM,TATA COMMUNICATIONS,0,,0,0.05,1,EQ,NSE,NSE,-3.528571428571422,-0.6173745173745112,-0.09878880555353414
4598529,17963,NESTLEIND,NESTLE INDIA,0,,0,0.05,1,EQ,NSE,NSE,-6.089385474860663,-0.4828209764918738,-0.10119880497674695
103425,404,BERGEPAINT,BERGER PAINTS (I),0,,0,0.05,1,EQ,NSE,NSE,-1.0360360360361265,0.1235521235521043,-0.10291023842917552
408065,1594,INFY,INFOSYS,0,,0,0.05,1,EQ,NSE,NSE,-0.6250000000000394,0.03661681279010277,-0.10834260289210633
2170625,8479,TVSMOTOR,TVS MOTOR COMPANY ,0,,0,0.05,1,EQ,NSE,NSE,-2.443983402489648,0.04995617879054782,-0.1109661106806391
5573121,21770,ICICIGI,ICICI LOMBARD GIC,0,,0,0.05,1,EQ,NSE,NSE,-4.526570048309129,-0.2833819241982515,-0.11489173663278397
345089,1348,HEROMOTOCO,HERO MOTOCORP,0,,0,0.05,1,EQ,NSE,NSE,-1.2070796460177444,-0.06842411320023316,-0.11493850396113425
523009,2043,RAMCOCEM,THE RAMCO CEMENTS,0,,0,0.05,1,EQ,NSE,NSE,-1.5688073394494788,-1.0248917748917694,-0.11981566820276458
582913,2277,MRF,MRF,0,,0,0.05,1,EQ,NSE,NSE,-1.934320137693635,-0.09585197934595142,-0.12034923102548056
2672641,10440,LUPIN,LUPIN,0,,0,0.05,1,EQ,NSE,NSE,0.3783783783783888,0.6090733590733687,-0.12418043535274058
1850625,7229,HCLTECH,HCL TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE,-3.060810810810758,-0.6873573710634219,-0.13016774193547997
2067201,8075,DALBHARAT,DALMIA BHARAT,0,,0,0.05,1,EQ,NSE,NSE,-1.401785714285694,-0.9616510538641656,-0.13049136367221267
1790465,6994,BSOFT,BIRLASOFT,0,,0,0.05,1,EQ,NSE,NSE,-2.321167883211666,-0.22424502034697028,-0.13517434830971686
1346049,5258,INDUSINDBK,INDUSIND BANK,0,,0,0.05,1,EQ,NSE,NSE,-3.3804878048780567,-0.27976190476191215,-0.13936642843346106
897537,3506,TITAN,TITAN COMPANY,0,,0,0.05,1,EQ,NSE,NSE,-3.934831460674144,-0.598789346246963,-0.14536267438028322
794369,3103,SHREECEM,SHREE CEMENT,0,,0,0.05,1,EQ,NSE,NSE,2.8755841121495287,0.3215882478177594,-0.145951548127998
969473,3787,WIPRO,WIPRO,0,,0,0.05,1,EQ,NSE,NSE,-2.000000000000067,-0.2725779967159325,-0.16503642039542185
94977,371,BATAINDIA,BATA INDIA,0,,0,0.05,1,EQ,NSE,NSE,-4.694117647058779,-0.4879120879120669,-0.17277039848196413
4583169,17903,ABBOTINDIA,ABBOTT INDIA,0,,0,0.05,1,EQ,NSE,NSE,-3.985663082437268,0.08139194139192973,-0.18033584813823622
975873,3812,ZEEL,ZEE ENTERTAINMENT ENT,0,,0,0.05,1,EQ,NSE,NSE,-0.4583333333333707,-0.060790273556238075,-0.19056152927120437
4561409,17818,LTIM,LTIMINDTREE,0,,0,0.05,1,EQ,NSE,NSE,-2.582417582417608,-0.045999696371626576,-0.19818063677712577
177665,694,CIPLA,CIPLA,0,,0,0.05,1,EQ,NSE,NSE,-0.16184971098266787,-0.12611607142857376,-0.21685572492023267
558337,2181,BOSCHLTD,BOSCH,0,,0,0.05,1,EQ,NSE,NSE,-2.203526448362741,0.3298068849706116,-0.2277193658482887
119553,467,HDFCLIFE,HDFC LIFE INS CO,0,,0,0.05,1,EQ,NSE,NSE,-2.0596026490066746,-0.7663197729423136,-0.2596628886951459
