instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,signal_1d,signal_7d,signal_31d
245249,958,ESCORTS,ESCORTS KUBOTA,0,,0,0.05,1,EQ,NSE,NSE,-0.7740000000000151,-0.16618911174785414,0.44660734149054415
3660545,14299,PFC,POWER FIN CORP.,0,,0,0.05,1,EQ,NSE,NSE,-1.2499999999999716,0.6337868480725721,0.32739262163607363
3930881,15355,RECLTD,REC,0,,0,0.05,1,EQ,NSE,NSE,-1.1720430107526063,0.2884440400364024,0.30696364567332657
589569,2303,HAL,HINDUSTAN AERONAUTICS,0,,0,0.05,1,EQ,NSE,NSE,-3.0080367393799707,0.2515002727768786,0.29866427326963096
1510401,5900,AXISBANK,AXIS BANK,0,,0,0.05,1,EQ,NSE,NSE,-1.3900000000000083,0.7775876817793588,0.28184973458555107
1723649,6733,JINDALSTEL,JINDAL STEEL & POWER,0,,0,0.05,1,EQ,NSE,NSE,-1.575757575757599,0.38761904761905014,0.2446236559139768
5181953,20242,OBEROIRLTY,OBEROI REALTY,0,,0,0.05,1,EQ,NSE,NSE,1.5135135135135265,0.30367965367965916,0.22773606275431324
54273,212,ASHOKLEY,ASHOK LEYLAND,0,,0,0.05,1,EQ,NSE,NSE,-0.11363636363638982,0.3326530612244958,0.212442396313366
2800641,10940,DIVISLAB,DIVI S LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE,4.061781609195419,0.7182391281119828,0.2104856805076384
486657,1901,CUMMINSIND,CUMMINS INDIA,0,,0,0.05,1,EQ,NSE,NSE,1.8009828009828168,-0.2423180592991907,0.2080653601390943
70401,275,AUROPHARMA,AUROBINDO PHARMA,0,,0,0.05,1,EQ,NSE,NSE,0.1644736842105286,0.2056905749851937,0.20752688172043038
2513665,9819,HAVELLS,HAVELLS INDIA,0,,0,0.05,1,EQ,NSE,NSE,-0.34798534798540165,0.1558441558441535,0.17490381769754398
2455041,9590,POLYCAB,POLYCAB INDIA,0,,0,0.05,1,EQ,NSE,NSE,-4.2088353413655915,0.0018730383719629154,0.16950457773594663
1270529,4963,ICICIBANK,ICICI BANK.,0,,0,0.05,1,EQ,NSE,NSE,-2.2499999999997566,0.16973125884020357,0.16447787836287292
7707649,30108,ABFRL,ADITYA BIRLA FASHION & RT,0,,0,0.05,1,EQ,NSE,NSE,0.765306122448951,0.3599114064230223,0.1591711796562255
2714625,10604,BHARTIARTL,BHARTI AIRTEL,0,,0,0.05,1,EQ,NSE,NSE,-3.5199999999999343,-0.03959627329191777,0.15914439983386147
85761,335,BALKRISIND,BALKRISHNA IND.,0,,0,0.05,1,EQ,NSE,NSE,-0.7748917748918017,0.2795918367346899,0.15842516529753597
1076225,4204,MOTHERSON,SAMVRDHNA MTHRSN INTL,0,,0,0.05,1,EQ,NSE,NSE,-1.3428571428571885,0.4005102040816241,0.15674110835400937
173057,676,EXIDEIND,EXIDE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,1.3885350318471492,0.2796536796536803,0.15312745869394306
806401,3150,SIEMENS,SIEMENS,0,,0,0.05,1,EQ,NSE,NSE,-2.556991774382987,-0.31408808582720427,0.14769914845421567
3431425,13404,SUNTV,SUN TV NETWORK,0,,0,0.05,1,EQ,NSE,NSE,4.795180722891561,-0.7222963951935996,0.14731182795699277
